订单号,动作,起始经度,起始纬度,取单号,商家经度,商家纬度,商家距离,理论取单时间,取单可取时间,取单承诺送达时间,送单号,客户经度,客户纬度,客户距离,理论送单时间,送单可取时间,送单承诺送达时间,骑手ID,波次,当前已取单数,骑手等级,骑手速度,最大负荷量,日期
2100076488839726091,PICKUP,121.389335,39.246783,2100076486734119947,121.389693,39.246953999999995,1.0,1583473757,1583475023,1583477123,2100076489459106827,121.385364,39.249481,767.0,1583473910,1583474929,1583477029,10038661,2,2,3,4.991630412154327,9,20200306
2100076513088865670,PICKUP,121.425497,39.248794000000004,2100076512541803910,121.41359299999999,39.242075,1.0,1583488170,1583488600,1583489670,2100076513088865670,121.38585400000001,39.234590999999995,3085.0,1583488788,1583488246,1583490042,10038661,4,1,3,4.991630412154327,9,20200306
2100076445359408864,PICKUP,121.425201,39.252415,2100076444167112416,121.42515900000001,39.252415,1.0,1583454492,1583455149,1583456169,2100076445943564000,121.422754,39.256701,568.0,1583454589,1583454104,1583455598,10039046,0,2,3,5.798684601201298,10,20200306
2100076462483179114,PICKUP,121.425201,39.252415,2100076464123709152,121.42515900000001,39.252415,1348.0,1583465895,1583465432,1583466921,2100076451077621341,121.424264,39.254901000000004,1767.0,1583465967,1583462530,1583467200,10039046,2,3,3,5.798684601201298,10,20200306
2100076472907990266,DELIVERY,121.448228,39.112963,2100076473636849064,121.44914399999999,39.115701,1.0,1583468156,1583468613,1583470290,0,0.0,0.0,0.0,0,0,0,10043801,2,0,3,5.550237138820777,8,20200306
2100076483168503725,PICKUP,121.465239,39.263913,2100076483677030027,121.47068300000001,39.263708,66.0,1583472389,1583471844,1583473762,2100076483168503725,121.48731399999998,39.255521,2400.0,1583472775,1583471939,1583473077,10053442,2,2,2,6.053840784073521,9,20200306
2100076466174362750,PICKUP,121.483703,39.067133,2100076463230780775,121.46988600000002,39.063320000000004,1319.0,1583466606,1583465268,1583468023,2100076466174362750,121.458354,39.077611,4380.0,1583467154,1583466412,1583468632,10063068,0,1,3,5.592605929426477,8,20200306
2100076516737254840,PICKUP,121.47254199999999,39.065954999999995,2100076518677710264,121.479978,39.063414,1.0,1583490347,1583490067,1583492663,2100076516737254840,121.500174,39.068951,2501.0,1583490794,1583489043,1583491246,10063068,2,2,3,5.592605929426477,8,20200306
2100076461368018559,PICKUP,121.48380900000001,39.067209999999996,2100076459225974399,121.46594499999999,39.064512,1.0,1583465573,1583465027,1583466465,2100076453317608886,121.46658400000001,39.058701,822.0,1583465712,1583463314,1583466733,10063192,0,2,3,5.883687048488577,8,20200306
2100076525463537080,PICKUP,121.484325,39.065894,0,0.0,0.0,0.0,0,0,0,2100076525905740926,121.479474,39.063221,66.0,1583494264,1583494228,1583495368,10063192,4,3,3,5.883687048488577,8,20200306
2100076463211382040,DELIVERY,121.58223799999999,39.210752,2100076469904835824,121.595184,39.207741,1875.0,1583468850,1583467940,1583470639,2100076469648065575,121.610124,39.209311,252.0,1583468550,1583466952,1583469712,10067592,0,3,3,5.405351945812436,6,20200306
2100076509686040199,PICKUP,121.582523,39.210769,2100076511244977799,121.581806,39.210716,1.0,1583487957,1583488627,1583490426,2100076509686040199,121.573174,39.228561,2651.0,1583488447,1583488236,1583490034,10067592,2,2,3,5.405351945812436,6,20200306
2100076473126881205,PICKUP,121.529724,39.151308,2100076470027683088,121.54381399999998,39.159221,62.0,1583467820,1583467541,1583469401,2100076473126881205,121.562574,39.158731,1676.0,1583468158,1583467582,1583469861,10081729,2,1,2,4.763279826130191,9,20200306
2100076488347813712,DELIVERY,121.53205600000001,39.153504,2100076490505586198,121.517825,39.166066,716.0,1583475028,1583475074,1583476634,2100076486171657842,121.519024,39.164081,435.0,1583474969,1583474097,1583475774,10081729,4,1,2,4.763279826130191,9,20200306
2100076530455873461,DELIVERY,121.557566,39.160959000000005,2100076531108152759,121.530032,39.159756,475.0,1583496029,1583496540,1583497500,0,0.0,0.0,0.0,0,0,0,10081729,6,0,2,4.763279826130191,9,20200306
2100076443774453309,PICKUP,121.61617,39.230683,2100076443507492413,121.588677,39.209827000000004,1.0,1583452105,1583452140,1583453220,2100076445223421501,121.593124,39.203390999999996,1152.0,1583452320,1583451309,1583452887,10083928,0,2,2,5.353309581391611,7,20200306
2100076464464070215,DELIVERY,121.54733700000001,39.140221999999994,2100076467053003964,121.54686799999999,39.137679999999996,152.0,1583466064,1583466493,1583468292,0,0.0,0.0,0.0,0,0,0,10094682,0,0,3,5.0567692452681,10,20200306
2100076464657073612,PICKUP,121.22353899999999,39.129065000000004,2100076462616216702,121.22319499999999,39.128854,70.0,1583465622,1583465205,1583467005,2100076434301060556,121.23492399999999,39.131261,2085.0,1583465956,1583411010,1583467200,10102738,0,2,3,6.0420168122488125,10,20200306
2100076451393308280,DELIVERY,121.43418600000001,38.988014,2100076454417335655,121.428074,38.970471,1784.0,1583461937,1583462213,1583463273,2100076452470163064,121.42813400000001,38.979501,458.0,1583461738,1583461135,1583463012,10112683,0,1,3,6.676066276090492,10,20200306
2100076431227258492,PICKUP,121.42846999999999,39.197873,2100076450198193788,121.42908500000001,39.197715,1.0,1583461523,1583460088,1583466748,2100076440964695676,121.429024,39.196371,241.0,1583461567,1583417803,1583461800,10120267,0,2,3,5.429012566773663,13,20200306
2100076500835042940,PICKUP,121.428743,39.198634999999996,2100076500133217872,121.42926399999999,39.198197,188.0,1583483259,1583482502,1583483698,2100076500747224700,121.41965400000001,39.196201,1121.0,1583483431,1583484327,1583489739,10120267,4,3,3,5.429012566773663,13,20200306
2100076522253288917,DELIVERY,121.42203700000002,39.195921999999996,2100076523716380557,121.427655,39.196978,1397.0,1583492339,1583493341,1583494898,0,0.0,0.0,0.0,0,0,0,10120267,6,0,3,5.429012566773663,13,20200306
2100076447201625526,PICKUP,121.687397,39.140798,0,0.0,0.0,0.0,0,0,0,2100076447201625526,121.66806399999999,39.139971,2318.0,1583456012,1583455189,1583459100,10126649,0,4,2,5.825548460009999,5,20200306
2100076463024309686,PICKUP,121.687421,39.140811,0,0.0,0.0,0.0,0,0,0,2100076463024309686,121.674704,39.135251000000004,1978.0,1583466308,1583465389,1583468100,10126649,2,4,2,5.825548460009999,5,20200306
2100076487128647094,PICKUP,121.687729,39.140772999999996,2100076487789282742,121.687477,39.14079,1.0,1583474774,1583475239,1583478900,2100076486722815414,121.68894399999999,39.123921,2277.0,1583475164,1583474937,1583477100,10126649,4,2,2,5.825548460009999,5,20200306
2100076504422286774,PICKUP,121.687463,39.140852,2100076505542559158,121.687477,39.14079,1.0,1583486316,1583485089,1583489700,2100076503425156534,121.666234,39.138621,2381.0,1583486724,1583485319,1583488800,10126649,6,4,2,5.825548460009999,5,20200306
2100076459087791975,PICKUP,121.586279,39.128008,2100076456532673576,121.576264,39.124660999999996,297.0,1583464243,1583464917,1583465400,2100076459087791975,121.568174,39.129540999999996,1384.0,1583464518,1583464943,1583466082,10127695,0,1,3,3.9608875680555617,7,20200306
2100076450386347256,PICKUP,121.516446,39.164809999999996,2100076445890151890,121.527774,39.1584,1038.0,1583461745,1583458366,1583462700,2100076450386347256,121.52683400000001,39.168661,2259.0,1583461988,1583461835,1583463273,10135747,0,1,2,5.025213120857036,11,20200306
2100076453923390590,DELIVERY,121.223646,39.129214000000005,2100076457279784817,121.23888500000001,39.122085,753.0,1583464469,1583464693,1583466011,2100076452364780670,121.23725400000001,39.121541,1.0,1583464341,1583463242,1583464802,10161032,0,1,3,5.881010761035888,10,20200306
2100076459481990572,PICKUP,121.59340900000001,39.11183,0,0.0,0.0,0.0,0,0,0,2100076464042968283,121.577444,39.102691,2052.0,1583466075,1583465696,1583467436,10164305,0,4,2,5.480682690847551,8,20200306
2100076460621268372,PICKUP,121.42293899999999,39.151405,2100076460812502420,121.422754,39.151521,1.0,1583465890,1583465266,1583467605,2100076461693273113,121.43091399999999,39.145251,2005.0,1583466362,1583465127,1583467526,10181667,0,2,2,4.246546054427555,7,20200306
2100076460084856309,PICKUP,121.776925,39.352317,2100076462410270427,121.75562099999999,39.346903000000005,824.0,1583465401,1583465736,1583467231,2100076460084856309,121.768914,39.354071000000005,2734.0,1583465705,1583465167,1583466487,10183602,0,1,3,6.2933854905282525,10,20200306
2100076463932966680,PICKUP,121.439523,39.100269,2100076457808300027,121.437474,39.101211,862.0,1583465653,1583465385,1583467183,2100076463932966680,121.418424,39.107841,3958.0,1583466242,1583465520,1583467617,10185816,0,2,3,5.257486310291147,11,20200306
2100076514852799960,PICKUP,121.54064299999999,39.133463,2100076516109977048,121.549799,39.133219,1.0,1583489872,1583489725,1583492005,2100076514023212991,121.551914,39.142571000000004,1480.0,1583490141,1583489562,1583491061,10188077,4,3,3,5.489139064916973,9,20200306
2100076449581499431,PICKUP,121.45375200000001,39.010146999999996,2100076449317520423,121.45497399999999,39.010711,1.0,1583459974,1583458818,1583461817,2100076450189181991,121.45776399999998,39.020051,1863.0,1583460294,1583459845,1583460924,10190566,0,2,2,5.8144401682450795,9,20200306
2100076457814525823,DELIVERY,121.46594099999999,39.158993,2100076461104039222,121.46256499999998,39.157025,1232.0,1583465008,1583464997,1583466916,0,0.0,0.0,0.0,0,0,0,10194017,0,0,3,5.365520990088503,9,20200306
2100076458125362305,PICKUP,121.594871,39.21577,2100076458108454027,121.59498700000002,39.216303,475.0,1583464022,1583463924,1583466084,2100076458125362305,121.581554,39.216651,1709.0,1583464254,1583464140,1583465580,10194307,0,2,2,5.3164172559160585,7,20200306
2100076480575243545,PICKUP,121.41623500000001,39.192728,2100076482335442746,121.428362,39.196111,337.0,1583470466,1583470845,1583471973,2100076480575243545,121.43198400000001,39.198831,967.0,1583470587,1583470420,1583471559,10194640,0,2,0,5.178101524199263,13,20200306
2100076516729620196,PICKUP,121.427757,39.195993,2100076516128982980,121.42822199999999,39.196106,22.0,1583489658,1583489714,1583490782,2100076516114368314,121.41631399999999,39.193431,1308.0,1583489906,1583489559,1583490752,10194640,2,2,0,5.178101524199263,13,20200306
2100076483164832888,DELIVERY,121.474864,39.033862,2100076487230457607,121.481384,39.031597999999995,335.0,1583472930,1583472278,1583474612,2100076485384111262,121.479104,39.030711,712.0,1583472993,1583473406,1583474603,10208063,0,1,3,5.940470639490597,9,20200306
2100076502220768438,DELIVERY,121.482464,39.02602,2100076503864116433,121.484169,39.026202000000005,400.0,1583485521,1583486018,1583487000,0,0.0,0.0,0.0,0,0,0,10208063,2,0,3,5.940470639490597,9,20200306
2100076467947865695,DELIVERY,121.42831299999999,39.214859999999994,2100076470293595472,121.437873,39.195018,1319.0,1583467507,1583467350,1583469207,2100076463811299281,121.445454,39.194461,832.0,1583467427,1583466961,1583468820,10215664,0,1,2,6.096408477675582,9,20200306
2100076462436681313,DELIVERY,121.428697,39.193549,2100076470879323871,121.42020600000001,39.200047999999995,564.0,1583466862,1583467382,1583468642,2100076462126794637,121.41751399999998,39.201931,1274.0,1583466993,1583466014,1583468292,10232315,0,1,3,5.426594481562924,13,20200306
2100076505569560188,PICKUP,121.42883400000001,39.197715,2100076502692824700,121.42908500000001,39.197715,1.0,1583485244,1583483922,1583491122,2100076504614012813,121.424644,39.203601,1427.0,1583485506,1583485187,1583486865,10232315,2,2,3,5.426594481562924,13,20200306
2100076470560622031,PICKUP,121.481673,39.119312,2100076471786801083,121.47425,39.106742,337.0,1583467855,1583467076,1583468455,2100076470560622031,121.486654,39.104921000000004,1672.0,1583468094,1583467146,1583468398,10232969,0,1,3,5.576871893087393,7,20200306
2100076518971704938,DELIVERY,121.465581,39.12307,2100076517241979994,121.47696100000002,39.106476,341.0,1583490782,1583491082,1583492822,0,0.0,0.0,0.0,0,0,0,10232969,4,0,3,5.576871893087393,7,20200306
2100076458250405214,PICKUP,121.44446699999999,38.971645,2100076456432600067,121.426367,38.964478,29.0,1583463958,1583464070,1583465809,2100076452858791210,121.42836399999999,38.969901,834.0,1583464094,1583463297,1583465400,10239433,0,2,3,5.919950248625116,9,20200306
2100076494517438307,PICKUP,121.438571,38.96883,2100076493368854371,121.444447,38.971964,1.0,1583478452,1583477658,1583480261,2100076492326111057,121.44743400000002,38.982931,1887.0,1583478770,1583478491,1583480110,10239433,2,2,3,5.919950248625116,9,20200306
2100076508590409474,DELIVERY,121.445553,38.971111,2100076511082448516,121.451526,38.968738,1570.0,1583488261,1583488726,1583489745,2100076511425562244,121.455184,38.965701,1631.0,1583488271,1583488004,1583490283,10239433,4,1,3,5.919950248625116,9,20200306
2100076461719848412,PICKUP,121.423001,39.138463,0,0.0,0.0,0.0,0,0,0,2100076459086480945,121.390354,39.134190999999994,2844.0,1583465978,1583464221,1583466670,10248665,0,4,3,5.757086527740035,9,20200306
2100076507465943032,PICKUP,121.575151,39.103737,2100076510307157626,121.56194599999999,39.1107,2011.0,1583488232,1583487665,1583489225,2100076507445527566,121.560724,39.110871,2342.0,1583488292,1583487063,1583488560,10249075,4,2,3,5.4898404308167725,9,20200306
2100076462621131999,PICKUP,121.506823,39.218148,2100076462405289686,121.48498799999999,39.227964,263.0,1583465403,1583465190,1583466507,2100076460292278062,121.497024,39.223440999999994,1728.0,1583465680,1583465720,1583467579,10258665,0,2,2,5.294629112650147,10,20200306
2100076510974674744,PICKUP,121.48449,39.224202000000005,2100076509083567928,121.494543,39.226434999999995,1.0,1583488468,1583488803,1583489582,2100076509359605560,121.49613400000001,39.220131,930.0,1583488643,1583488547,1583489146,10258665,4,2,2,5.294629112650147,10,20200306
2100076489500034821,PICKUP,121.499851,39.0736,2100076491188340420,121.506533,39.077557,600.0,1583475107,1583475090,1583477070,2100076489500034821,121.51078400000002,39.072171000000004,687.0,1583475127,1583474383,1583475462,10271563,2,1,2,4.385571239400333,7,20200306
2100076444804613944,DELIVERY,121.506984,39.186935999999996,2100076444452324854,121.49821899999999,39.169067999999996,632.0,1583454080,1583454169,1583456509,0,0.0,0.0,0.0,0,0,0,10272326,0,0,3,5.543438038500612,8,20200306
2100076452869866649,DELIVERY,121.466752,39.096455999999996,2100076456821261465,121.466385,39.101364000000004,321.0,1583463491,1583464147,1583465994,2100076452980229273,121.466074,39.098991,1.0,1583463424,1583463375,1583464559,10272985,0,1,3,4.7409780258086185,8,20200306
2100076446311351632,DELIVERY,121.42811699999999,39.153876000000004,2100076446416602969,121.42276100000001,39.151047999999996,262.0,1583454977,1583455711,1583456370,0,0.0,0.0,0.0,0,0,0,10275436,0,0,3,5.630397340875616,10,20200306
2100076443774715699,PICKUP,121.40596299999999,39.364775,2100076445634889523,121.37448400000001,39.387060999999996,1.0,1583458250,1583454266,1583460000,2100076443774715699,121.41641399999999,39.371821000000004,5758.0,1583459219,1583452810,1583460000,10275639,0,1,3,5.936940226103808,10,20200306
2100076462910113164,PICKUP,121.54001299999999,39.201396,2100076466217584278,121.53028,39.198809999999995,328.0,1583465805,1583465985,1583467539,2100076464533374348,121.518774,39.195881,1593.0,1583466034,1583465666,1583466925,10277311,0,2,1,5.529306960616373,5,20200306
2100076513067337447,PICKUP,121.626699,39.133866999999995,2100076514403386440,121.630467,39.139444,106.0,1583488415,1583488803,1583490301,2100076513067337447,121.62581399999999,39.146661,1670.0,1583488710,1583488611,1583489808,10278503,2,1,3,5.297664119172347,7,20200306
2100076526596097949,PICKUP,121.660431,39.132563,2100076520032634738,121.647628,39.134979,2072.0,1583494303,1583491868,1583496000,2100076526596097949,121.63664399999999,39.134671000000004,1000.0,1583494100,1583493879,1583495499,10278503,4,2,3,5.297664119172347,7,20200306
2100076455515161833,PICKUP,121.522051,39.216577,2100076460043240681,121.519706,39.209457,1.0,1583465639,1583465532,1583466300,2100076455515161833,121.513314,39.210351,1131.0,1583465848,1583464338,1583466300,10282591,0,2,3,5.406323736734663,9,20200306
2100076516215686731,DELIVERY,121.53738600000001,39.207142,2100076520405796075,121.51985800000001,39.220732,838.0,1583491165,1583491717,1583492616,2100076513995556692,121.518754,39.220541,1012.0,1583491197,1583489631,1583491729,10282591,2,1,3,5.406323736734663,9,20200306
2100076459529406336,PICKUP,121.454324,39.108717999999996,2100076461172918144,121.435184,39.11701,1.0,1583465382,1583465314,1583467353,2100076459529406336,121.44491399999998,39.128890999999996,2338.0,1583465822,1583465567,1583467306,10289729,0,2,0,5.30528668639551,3,20200306
2100076454303565514,PICKUP,121.42002600000001,39.184667,2100076455269566355,121.406904,39.189438,240.0,1583464082,1583463712,1583465152,2100076454303565514,121.414484,39.181501000000004,1474.0,1583464376,1583463358,1583464737,10290949,0,2,0,4.188557975359259,11,20200306
2100076452363241412,PICKUP,121.428362,39.196155,2100076453356897630,121.42853400000001,39.196081,131.0,1583462981,1583463265,1583464404,2100076452363241412,121.428274,39.196201,11.0,1583462956,1583463237,1583464134,10294613,0,2,3,4.679397474706288,10,20200306
2100076467551700062,PICKUP,121.41977,39.187184,2100076462843070417,121.428385,39.196132,151.0,1583466849,1583465302,1583468448,2100076469209334828,121.425024,39.197261,535.0,1583466931,1583466910,1583468106,10294613,2,4,3,4.679397474706288,10,20200306
2100076459993400439,PICKUP,121.466104,39.20677,2100076461720503892,121.45220400000001,39.209851,151.0,1583465397,1583465527,1583467983,2100076455519618185,121.455104,39.208631,879.0,1583465570,1583464232,1583466151,10295716,0,2,3,4.212610599835099,10,20200306
2100076512862471738,PICKUP,121.446025,39.212144,2100076512284214609,121.44619399999999,39.212680999999996,521.0,1583489286,1583488456,1583489770,2100076512557532730,121.449684,39.210001,659.0,1583489319,1583488772,1583490204,10295716,2,2,3,4.212610599835099,10,20200306
2100076466678334669,DELIVERY,121.531827,39.250838,2100076473612896002,121.530174,39.248821,490.0,1583467797,1583468551,1583470228,2100076468340819226,121.52748400000002,39.249651,1.0,1583467705,1583467080,1583468639,10298963,0,3,3,5.3210735184197135,9,20200306
2100076501919565360,DELIVERY,121.54988300000001,39.246976000000004,0,0.0,0.0,0.0,0,0,0,2100076499556697648,121.537174,39.257331,164.0,1583486614,1583483974,1583486100,10298963,2,5,3,5.3210735184197135,9,20200306
2100076523969611550,PICKUP,121.438503,39.187961,2100076522536208117,121.43888100000001,39.186119,668.0,1583493050,1583493076,1583494696,2100076521447098142,121.444744,39.192231,1442.0,1583493180,1583492903,1583493982,10303432,2,2,2,5.971576738791376,9,20200306
2100076463068808537,PICKUP,121.50523000000001,39.18975,2100076464464888866,121.49566100000001,39.185446,616.0,1583466526,1583466105,1583467304,2100076463068808537,121.49171399999999,39.189440999999995,1853.0,1583466745,1583465863,1583467061,10304094,2,2,2,5.653606415296526,5,20200306
2100076512799360921,PICKUP,121.505007,39.189565,2100076512047302553,121.501024,39.180046999999995,1.0,1583488772,1583489261,1583491420,2100076514034812833,121.511604,39.173441,2568.0,1583489226,1583488344,1583490084,10304094,6,2,2,5.653606415296526,5,20200306
2100076452755572680,PICKUP,121.48471200000002,39.164423,2100076454633244562,121.486101,39.155438000000004,1149.0,1583463939,1583463567,1583464526,2100076452755572680,121.49093400000001,39.152751,1703.0,1583464057,1583463437,1583465056,10312874,0,1,3,4.693015836252212,11,20200306
2100076483522266598,PICKUP,121.48442,39.164485,0,0.0,0.0,0.0,0,0,0,2100076484522378726,121.48346399999998,39.146921,2385.0,1583472737,1583473018,1583475118,10312874,2,5,3,4.693015836252212,11,20200306
2100076455411516951,DELIVERY,121.759157,39.105568,2100076456710309615,121.748769,39.106583,303.0,1583463343,1583463815,1583464775,2100076454755403532,121.74696399999999,39.099351,736.0,1583463418,1583462732,1583464291,10319201,0,1,3,5.790243533331991,8,20200306
2100076481529873893,PICKUP,121.760825,39.111337,2100076483597272549,121.75395,39.111137,1.0,1583471024,1583471719,1583473819,2100076481529873893,121.760674,39.114561,1355.0,1583471258,1583471295,1583473815,10319201,2,2,3,5.790243533331991,8,20200306
2100076461510591767,PICKUP,121.31468500000001,39.160476,2100076460799886615,121.310174,39.143211,1.0,1583465650,1583465653,1583466971,2100076459894047799,121.308714,39.148061,855.0,1583465844,1583465432,1583466500,10319692,0,3,3,4.396964644052864,9,20200306
2100076519422166830,PICKUP,121.308929,39.143834999999996,2100076519250953298,121.31064199999999,39.148601,795.0,1583491401,1583491523,1583492783,2100076520608826795,121.295854,39.156361,2447.0,1583491777,1583491488,1583493107,10319692,4,2,3,4.396964644052864,9,20200306
2100076444171405125,DELIVERY,121.709216,39.250811,2100076448738903495,121.70931100000001,39.266039,678.0,1583459916,1583460000,1583461079,0,0.0,0.0,0.0,0,0,0,10321101,0,0,3,6.818388063698103,9,20200306
2100076443073939105,PICKUP,121.55730600000001,39.178819,2100076448544523937,121.556844,39.178740999999995,1.0,1583460383,1583457723,1583461800,2100076443073939105,121.56049399999999,39.185081,1409.0,1583460647,1583430363,1583461800,10322363,0,2,3,5.322352752158619,9,20200306
2100076501763786401,PICKUP,121.557419,39.178752,2100076500628571809,121.556844,39.178740999999995,1.0,1583484206,1583481844,1583489044,2100076501763786401,121.55364399999999,39.178011,436.0,1583484287,1583483482,1583490682,10322363,6,2,3,5.322352752158619,9,20200306
2100076519803421881,PICKUP,121.54451200000001,39.177328,2100076504021763745,121.556844,39.178740999999995,1395.0,1583491924,1583485700,1583494200,2100076520683111491,121.55840400000001,39.157161,2170.0,1583492069,1583491259,1583493119,10322363,8,2,3,5.322352752158619,9,20200306
2100076498492196528,DELIVERY,121.605508,39.18189,2100076525016745330,121.60403400000001,39.187401,1538.0,1583493323,1583493599,1583494677,2100076523048928944,121.595444,39.185721,636.0,1583493152,1583493184,1583494383,10323658,0,1,3,5.253102637544859,11,20200306
2100076457132819499,PICKUP,121.466218,39.159116,2100076455545996674,121.459158,39.156993,924.0,1583463850,1583464444,1583466300,2100076457132819499,121.461064,39.155590999999994,1003.0,1583463868,1583463954,1583465211,10325553,0,2,3,4.5587795854098605,10,20200306
2100076474653804021,DELIVERY,121.46176799999999,39.167526,2100076477039838227,121.46558999999999,39.159513000000004,60.0,1583468442,1583468084,1583470963,2100076474173686803,121.44840400000001,39.170871000000005,2240.0,1583468920,1583468498,1583470296,10325553,2,2,3,4.5587795854098605,10,20200306
2100076445611984597,PICKUP,121.50321799999999,39.198051,0,0.0,0.0,0.0,0,0,0,2100076445226272469,121.500064,39.190871,1153.0,1583453534,1583452620,1583455500,10328045,0,6,3,5.310125782381141,13,20200306
2100076468527531671,PICKUP,121.56038899999999,39.189902000000004,2100076467785925698,121.55972299999999,39.18929,101.0,1583467453,1583467093,1583468173,2100076468527531671,121.54828400000001,39.188961,1601.0,1583467718,1583466741,1583467879,10329228,0,1,2,5.672390558208488,8,20200306
2100076460329862752,DELIVERY,121.47121399999999,39.298264,2100076463388461049,121.45965,39.297895000000004,1307.0,1583465639,1583465844,1583467103,0,0.0,0.0,0.0,0,0,0,10330725,2,0,3,5.855780231887463,8,20200306
2100076499992774402,DELIVERY,121.54175,39.063378,2100076500709246930,121.52773799999999,39.069685,220.0,1583481847,1583482448,1583484727,2100076483020130050,121.526794,39.072441,590.0,1583481918,1583471898,1583483400,10335674,4,1,3,5.25878155144478,10,20200306
2100076449055901158,PICKUP,121.484604,39.164496,0,0.0,0.0,0.0,0,0,0,2100076449911703014,121.47604399999999,39.155981,1626.0,1583460077,1583460310,1583462650,10344320,0,4,2,4.915093277604309,6,20200306
2100076504053057087,PICKUP,121.487501,39.159890999999995,2100076503530997173,121.484558,39.164336999999996,109.0,1583484850,1583485389,1583486526,2100076499195331751,121.49636399999999,39.181231,2948.0,1583485427,1583482985,1583487000,10344320,2,2,2,4.915093277604309,6,20200306
2100076465948755014,PICKUP,121.557419,39.178717,2100076464831726662,121.54601699999999,39.176396000000004,1.0,1583465842,1583465987,1583467966,2100076465948755014,121.571674,39.174551,3169.0,1583466442,1583465685,1583467544,10354617,2,1,2,5.2809080545363445,5,20200306
2100076507461649507,PICKUP,121.555004,39.177763,2100076510830167246,121.54588999999999,39.173827,1416.0,1583487333,1583488401,1583490140,2100076507461649507,121.54831399999999,39.157841,3146.0,1583487660,1583487123,1583488957,10354617,6,2,2,5.2809080545363445,5,20200306
2100076492485985323,PICKUP,121.453324,38.981024,2100076492393186317,121.447344,38.982092,306.0,1583478736,1583478892,1583481049,2100076492485985323,121.445374,38.982921000000005,465.0,1583478773,1583477575,1583478474,10359074,0,1,3,4.313626264511116,11,20200306
2100076470840723409,PICKUP,121.292006,39.143778999999995,2100076467980404700,121.30442,39.135532,12.0,1583466845,1583466871,1583467888,2100076470840723409,121.29961399999999,39.124831,1627.0,1583467149,1583467096,1583468701,10361752,2,1,3,5.303471791670959,7,20200306
2100076503380789196,DELIVERY,121.311881,39.12876,2100076504466851708,121.31681499999999,39.139804,648.0,1583485160,1583485959,1583487038,2100076503943972671,121.319034,39.137281,371.0,1583485107,1583484247,1583485386,10361752,4,1,3,5.303471791670959,7,20200306
2100076449981466225,PICKUP,121.520546,39.1898,2100076450583217238,121.523448,39.186052000000004,351.0,1583460445,1583460579,1583461838,2100076449981466225,121.527574,39.180521,800.0,1583460536,1583460543,1583461622,10363032,2,1,2,4.916056142205255,11,20200306
