订单号,动作,起始经度,起始纬度,取单号,商家经度,商家纬度,商家距离,理论取单时间,取单可取时间,取单承诺送达时间,送单号,客户经度,客户纬度,客户距离,理论送单时间,送单可取时间,送单承诺送达时间,骑手ID,波次,当前已取单数,骑手等级,骑手速度,最大负荷量,日期
2100076280468112976,PICKUP,121.541775,39.133055999999996,2100076281445483992,121.549799,39.133219,128.0,1583292250,1583292774,1583294994,2100076277102347438,121.54505400000001,39.140751,1923.0,1583292584,1583292302,1583293801,10075573,0,3,2,5.375941785814217,9,20200304
2100076268404212762,DELIVERY,121.53216699999999,39.153424,2100076268506088740,121.539064,39.160880999999996,903.0,1583288302,1583288593,1583289793,2100076262740985088,121.558094,39.152661,2993.0,1583288710,1583270781,1583290380,10081729,0,1,2,5.120996373037375,9,20200304
2100076286628693442,DELIVERY,121.53395800000001,39.165864,2100076287871976971,121.52121799999999,39.163793,752.0,1583294774,1583295525,1583296785,0,0.0,0.0,0.0,0,0,0,10081729,2,0,2,5.120996373037375,9,20200304
2100076264467498227,DELIVERY,121.59541100000001,39.207263,2100076263603668787,121.593298,39.215269,1031.0,1583282184,1583282408,1583283667,0,0.0,0.0,0.0,0,0,0,10083928,0,0,2,5.929671796255615,7,20200304
2100076302525925105,PICKUP,121.594691,39.207153999999996,2100076300274599066,121.593372,39.204576,431.0,1583301104,1583300509,1583302099,2100076302525925105,121.593944,39.207301,59.0,1583301041,1583300675,1583302221,10083928,6,1,2,5.929671796255615,7,20200304
2100076277315733025,PICKUP,121.41798700000001,39.260477,2100076278924248609,121.418892,39.261165999999996,1.0,1583292559,1583293061,1583295566,2100076275482068199,121.42049399999999,39.258181,458.0,1583292664,1583292278,1583293114,10100267,0,7,3,4.357992010113893,10,20200304
2100076273133029159,DELIVERY,121.22357099999999,39.129312,2100076280388191250,121.2369,39.122981,1483.0,1583292633,1583293305,1583295399,0,0.0,0.0,0.0,0,0,0,10102738,0,0,3,5.99043955427476,8,20200304
2100076302946993569,PICKUP,121.23592099999999,39.122562,2100076305978656366,121.256421,39.116766999999996,254.0,1583302491,1583302892,1583304091,2100076302946993569,121.236754,39.131341,3466.0,1583303027,1583303158,1583304897,10102738,2,1,3,5.99043955427476,8,20200304
2100076338857576060,PICKUP,121.428071,39.197909,2100076339474302588,121.42908500000001,39.197715,1.0,1583321818,1583321983,1583329363,2100076338857576060,121.443374,39.198621,1562.0,1583322183,1583321870,1583329250,10120267,6,1,3,4.272787704473851,11,20200304
2100076279351018904,PICKUP,121.47819799999999,39.071418,2100076283678295179,121.477101,39.063399,1022.0,1583292906,1583293323,1583294462,2100076279351018904,121.484204,39.063731,1439.0,1583292977,1583292997,1583294677,10123801,0,2,2,5.919272381758567,11,20200304
2100076263748339126,PICKUP,121.687367,39.140674,2100076263748404662,121.687477,39.14079,1.0,1583280454,1583279669,1583283600,2100076262568789430,121.69646399999999,39.140511,1282.0,1583280676,1583279809,1583281800,10126649,0,2,1,5.765866659332128,3,20200304
2100076268870206902,PICKUP,121.687476,39.140702000000005,2100076269661750710,121.687477,39.14079,1.0,1583289784,1583289482,1583292600,2100076268870206902,121.683994,39.140871000000004,389.0,1583289851,1583289482,1583292600,10126649,2,2,1,5.765866659332128,3,20200304
2100076297790555574,PICKUP,121.68778700000001,39.14082,2100076297544107446,121.687477,39.14079,1.0,1583298163,1583298901,1583301600,2100076297790555574,121.704264,39.146330999999996,1924.0,1583298496,1583298658,1583300700,10126649,4,2,1,5.765866659332128,3,20200304
2100076312921146806,PICKUP,121.6876,39.140698,2100076310808659382,121.687477,39.14079,1.0,1583308590,1583309273,1583312400,2100076311986341302,121.665024,39.139431,2656.0,1583309050,1583308499,1583310600,10126649,6,2,1,5.765866659332128,3,20200304
2100076329863382454,PICKUP,121.687583,39.140767,2100076332522309046,121.687477,39.14079,1.0,1583318380,1583317889,1583321400,2100076330922837430,121.67174399999999,39.125131,3656.0,1583319014,1583318223,1583320500,10126649,8,2,1,5.765866659332128,3,20200304
2100076273338549552,PICKUP,121.42696399999998,39.197891999999996,2100076268151637628,121.42908500000001,39.197715,410.0,1583290730,1583288413,1583295793,2100076273338549552,121.42206399999999,39.193441,873.0,1583290836,1583290959,1583291798,10138087,0,1,0,4.383659786809374,12,20200304
2100076284219491779,PICKUP,121.466476,39.211069,2100076283574879683,121.447116,39.210352,1.0,1583294019,1583293928,1583295007,2100076284497888645,121.44749399999999,39.205801,1142.0,1583294205,1583294209,1583295946,10148788,2,2,1,6.117700564005357,6,20200304
2100076287634146523,PICKUP,121.59351000000001,39.111561,2100076285207479556,121.593553,39.111999,189.0,1583295216,1583294522,1583296739,2100076283915535451,121.58643400000001,39.113151,933.0,1583295345,1583294835,1583295854,10164305,0,3,2,5.764224611027858,8,20200304
2100076264648573977,PICKUP,121.421765,39.153176,2100076268430788281,121.42843400000001,39.150391,1336.0,1583287883,1583287639,1583289770,2100076264648573977,121.424264,39.147881,1280.0,1583287870,1583285680,1583289000,10181667,0,1,2,4.374962431948259,7,20200304
2100076277203698865,PICKUP,121.76646799999999,39.347749,2100076275671139731,121.765105,39.345355,106.0,1583293233,1583292216,1583294373,2100076277203698865,121.74426399999999,39.324021,4498.0,1583293932,1583292188,1583295425,10183602,0,2,3,6.284744910670122,10,20200304
2100076300584879224,DELIVERY,121.573378,39.111058,2100076288602048122,121.56194599999999,39.1107,355.0,1583299793,1583295136,1583301600,0,0.0,0.0,0.0,0,0,0,10183941,4,0,3,6.034562762370187,9,20200304
2100076281181537868,PICKUP,121.441676,39.005132,2100076278425585228,121.453952,39.009415000000004,1.0,1583293332,1583293331,1583294105,2100076281181537868,121.45413400000001,39.009901,728.0,1583293450,1583293618,1583294272,10190566,0,1,2,6.129236052512868,9,20200304
2100076281175868837,DELIVERY,121.445872,39.155871000000005,2100076283528841087,121.45499699999999,39.156713,1052.0,1583293130,1583293367,1583295045,0,0.0,0.0,0.0,0,0,0,10194017,2,0,3,5.454708311886233,9,20200304
2100076273977885835,DELIVERY,121.59513500000001,39.215915,0,0.0,0.0,0.0,0,0,0,2100076274099455556,121.59423400000001,39.203941,267.0,1583292747,1583291815,1583293435,10194307,0,4,2,5.735486547361143,7,20200304
2100076285281142586,PICKUP,121.427843,39.196002,2100076275950880138,121.42976399999999,39.195261,176.0,1583293900,1583293207,1583297526,2100076283016218037,121.426294,39.201521,896.0,1583294032,1583293974,1583296013,10194640,0,4,3,5.443942342155421,10,20200304
2100076285723182384,DELIVERY,121.466629,39.095048999999996,2100076289438582180,121.48673500000001,39.104986,1328.0,1583294676,1583295066,1583296505,0,0.0,0.0,0.0,0,0,0,10199051,0,0,3,5.5262888135819574,11,20200304
2100076268664096631,DELIVERY,121.486562,39.024291999999996,2100076270306100406,121.480304,39.025638,285.0,1583288407,1583289072,1583291108,0,0.0,0.0,0.0,0,0,0,10208063,0,0,3,5.507530817215135,9,20200304
2100076275815417786,PICKUP,121.58886299999999,39.206720000000004,2100076184516364218,121.587833,39.207096,2.0,1583291323,1583202551,1583293500,2100076275617040314,121.59849399999999,39.192351,2432.0,1583291765,1583292619,1583294118,10210023,0,2,2,5.493334705564772,6,20200304
2100076322932393836,PICKUP,121.431625,39.198705,2100076324146317265,121.43233000000001,39.198,143.0,1583315288,1583315374,1583316694,2100076322932393836,121.446454,39.207091,2240.0,1583315684,1583315105,1583316723,10215664,0,2,2,5.305147109243791,9,20200304
2100076340763559075,PICKUP,121.43298200000001,39.203128,2100076341260846243,121.429934,39.201451,1.0,1583323124,1583323479,1583324556,2100076340763559075,121.428474,39.201271000000006,498.0,1583323217,1583322451,1583324065,10215664,2,1,2,5.305147109243791,9,20200304
2100076283629012269,DELIVERY,121.58586499999998,39.108105,2100076276339115643,121.587112,39.111955,865.0,1583295695,1583292480,1583299500,2100076284784444729,121.571904,39.101931,1841.0,1583295877,1583294179,1583296991,10219599,2,3,3,5.355745407523918,8,20200304
2100076332439504496,DELIVERY,121.56238300000001,39.111212,2100076334384580300,121.56424799999999,39.115002000000004,566.0,1583319830,1583320150,1583321830,0,0.0,0.0,0.0,0,0,0,10219599,6,0,3,5.355745407523918,8,20200304
2100076266969564767,PICKUP,121.42408700000001,39.197222,2100076266065725023,121.42908200000001,39.198282,1.0,1583284827,1583284518,1583286437,2100076264962295391,121.420814,39.194101,1329.0,1583285074,1583284944,1583286323,10232315,0,2,3,5.369981666408068,13,20200304
2100076276083983851,PICKUP,121.42809,39.197199,2100076275062342718,121.427276,39.198318,504.0,1583292222,1583291593,1583293752,2100076276083983851,121.41853400000001,39.199221,886.0,1583292293,1583292432,1583293630,10232315,2,2,3,5.369981666408068,13,20200304
2100076264494532068,DELIVERY,121.466949,39.095115,2100076264558757563,121.48160700000001,39.116637,578.0,1583284537,1583284520,1583286300,0,0.0,0.0,0.0,0,0,0,10232969,0,0,3,4.681180818668988,7,20200304
2100076283158201821,DELIVERY,121.466769,39.095007,2100076285291726489,121.46666599999999,39.096321,1282.0,1583294126,1583294665,1583295500,2100076283806516451,121.470684,39.095881,1618.0,1583294198,1583293738,1583295354,10232969,2,1,3,4.681180818668988,7,20200304
2100076322484651592,DELIVERY,121.477457,39.089601,2100076326047974606,121.479398,39.116586,571.0,1583316809,1583316564,1583319426,0,0.0,0.0,0.0,0,0,0,10232969,4,0,3,4.681180818668988,7,20200304
2100076275173131719,DELIVERY,121.44362199999999,38.967287,2100076275293128466,121.44665800000001,38.981657,760.0,1583291308,1583292209,1583292600,0,0.0,0.0,0.0,0,0,0,10239433,0,0,3,6.459703023687425,9,20200304
2100076282151732772,PICKUP,121.42048100000001,39.141667,2100076283307459798,121.410416,39.126008,751.0,1583293779,1583294572,1583296370,2100076281474090532,121.41246399999999,39.126331,1724.0,1583293958,1583293550,1583294150,10248665,0,2,3,5.437361371456599,9,20200304
2100076325352081402,PICKUP,121.57585700000001,39.105182,2100076325439309818,121.57554499999999,39.103083000000005,1.0,1583315994,1583315931,1583323131,2100076325352081402,121.58971399999999,39.105621,2223.0,1583316369,1583315558,1583322938,10249075,8,1,3,5.9150775597893075,9,20200304
2100076281332663609,DELIVERY,121.496881,39.059594,2100076284768683048,121.49934499999999,39.061378999999995,1057.0,1583293474,1583293968,1583294867,2100076282316424505,121.496994,39.052731,821.0,1583293432,1583293085,1583294284,10271563,0,1,2,5.578193557908902,2,20200304
2100076284018001732,DELIVERY,121.466206,39.107076,2100076287542429280,121.46636000000001,39.09633,1774.0,1583294724,1583295672,1583296451,2100076282300073380,121.485964,39.096131,28.0,1583294394,1583293062,1583295101,10272985,0,3,3,5.294369261330436,8,20200304
2100076280468932089,DELIVERY,121.54763500000001,39.201093,2100076288914031710,121.531803,39.205959,502.0,1583294868,1583295258,1583296863,2100076288347211750,121.525224,39.204801,279.0,1583294829,1583294253,1583295751,10277311,0,1,2,5.655831199620081,5,20200304
2100076277838611833,PICKUP,121.56050800000001,39.190045,2100076279383491961,121.56064199999999,39.189152,1.0,1583293047,1583293534,1583296047,2100076279855809703,121.54788400000001,39.189111,1759.0,1583293355,1583293213,1583294050,10278337,0,2,3,5.693595645221945,9,20200304
2100076309892269490,DELIVERY,121.560759,39.190053999999996,2100076311220226033,121.564677,39.180471000000004,1710.0,1583306914,1583306984,1583308122,2100076307259065778,121.57956399999999,39.176981,1073.0,1583306802,1583306835,1583308333,10278337,2,1,3,5.693595645221945,9,20200304
2100076267556570954,PICKUP,121.63124499999999,39.136656,2100076269337479065,121.65194,39.132157,821.0,1583287879,1583287732,1583290430,2100076267556570954,121.65481399999999,39.134281,1310.0,1583287960,1583287766,1583289325,10278503,0,1,3,5.9916184024624926,7,20200304
2100076282692601586,PICKUP,121.468204,39.175653999999994,2100076279401023202,121.458827,39.176259,266.0,1583292845,1583292721,1583294040,2100076282692601586,121.461164,39.162351,2086.0,1583293179,1583292786,1583294521,10282135,2,1,3,5.458182694570492,10,20200304
2100076265877406993,PICKUP,121.537089,39.212666,2100076267139728657,121.525535,39.220079999999996,1.0,1583286521,1583286770,1583287670,2100076265877406993,121.524084,39.221701,391.0,1583286615,1583286817,1583287416,10282591,0,1,3,4.123593421558377,10,20200304
2100076319313003835,PICKUP,121.5346,39.212159,2100076320866010770,121.53976399999999,39.220205,1340.0,1583314794,1583314103,1583315602,2100076319313003835,121.542854,39.218851,1556.0,1583314847,1583314338,1583315117,10282591,4,2,3,4.123593421558377,10,20200304
2100076336845489879,DELIVERY,121.53750900000001,39.211696,2100076338443322955,121.52977299999999,39.213996,712.0,1583320583,1583321307,1583322147,2100076335066089100,121.52541399999998,39.215740999999994,163.0,1583320450,1583320371,1583321690,10282591,6,1,3,4.123593421558377,10,20200304
2100076282280183484,PICKUP,121.45846,39.125653,2100076273626121559,121.465034,39.125651,244.0,1583293263,1583291422,1583295300,2100076282280183484,121.46696399999999,39.122011,550.0,1583293323,1583293513,1583294471,10289729,0,2,2,5.127524306365248,10,20200304
2100076290025555921,PICKUP,121.53921799999999,39.250485,2100076290052917175,121.529825,39.249787,456.0,1583297155,1583296494,1583299193,2100076290025555921,121.52714399999999,39.255461,949.0,1583297234,1583296514,1583297709,10298963,2,1,2,6.235335269953285,9,20200304
2100076324100277859,PICKUP,121.535366,39.259527,2100076325153474229,121.54001000000001,39.26044,410.0,1583315423,1583316328,1583317587,2100076320932988109,121.551254,39.263801,1757.0,1583315639,1583315080,1583316579,10298963,6,2,2,6.235335269953285,9,20200304
2100076331346069170,DELIVERY,121.45498500000001,39.183215000000004,2100076331289183788,121.43851799999999,39.187498,537.0,1583318094,1583318125,1583320223,2100076330272655039,121.418894,39.192791,1980.0,1583318372,1583317629,1583319309,10303438,2,1,3,5.1934825406761504,8,20200304
2100076265696298399,DELIVERY,121.50521299999998,39.189696000000005,2100076263063062326,121.50698899999999,39.168579,1596.0,1583284654,1583278918,1583285400,0,0.0,0.0,0.0,0,0,0,10304094,0,0,2,5.162464992092952,5,20200304
2100076276188349591,DELIVERY,121.495484,39.177655,2100076283619181694,121.493742,39.173398999999996,1776.0,1583293512,1583293755,1583294770,0,0.0,0.0,0.0,0,0,0,10304094,2,0,2,5.162464992092952,5,20200304
2100076331621746320,PICKUP,121.49211399999999,39.174756,2100076333855213563,121.515025,39.185016999999995,1936.0,1583318728,1583321761,1583327183,2100076331621746320,121.519154,39.183551,1672.0,1583318676,1583318191,1583319630,10304094,6,2,2,5.162464992092952,5,20200304
2100076281738921976,DELIVERY,121.52695800000001,39.07951,2100076283236911052,121.54258200000001,39.076613,1314.0,1583293463,1583293509,1583294827,0,0.0,0.0,0.0,0,0,0,10306647,0,0,2,5.799817854344092,7,20200304
2100076280400250373,PICKUP,121.52223899999998,39.18121,2100076268795102479,121.518662,39.175779,589.0,1583292415,1583289077,1583294400,2100076280400250373,121.525954,39.163281,1706.0,1583292631,1583292760,1583294139,10313234,0,2,2,5.185369861411433,8,20200304
2100076322171226009,DELIVERY,121.517335,39.181833000000005,2100076322835203589,121.521285,39.174997999999995,420.0,1583314733,1583315398,1583316658,2100076321967048601,121.523394,39.168531,1402.0,1583314923,1583314442,1583316182,10313234,2,1,2,5.185369861411433,8,20200304
2100076287829607959,PICKUP,121.756454,39.112790000000004,2100076289276380695,121.752389,39.110385,1.0,1583294956,1583294773,1583295910,2100076287829607959,121.753824,39.098051,2168.0,1583295317,1583294905,1583296401,10319201,0,1,3,6.001477951648103,8,20200304
2100076279784539391,PICKUP,121.310171,39.143121,2100076277732476672,121.273756,39.145699,48.0,1583292000,1583295238,1583300057,2100076279784539391,121.27346399999999,39.143161,396.0,1583292063,1583292347,1583293607,10319692,0,1,3,5.542316088698291,9,20200304
2100076282048874430,PICKUP,121.70773100000001,39.266748,2100076283773061062,121.708371,39.265558,479.0,1583293312,1583293603,1583294742,2100076282050348990,121.704724,39.275671,1712.0,1583293549,1583293557,1583294517,10321101,0,2,3,5.199065616917619,9,20200304
2100076266183394977,PICKUP,121.557313,39.178912,2100076266738550433,121.556844,39.178740999999995,1.0,1583285480,1583288671,1583293496,2100076266183394977,121.55093400000001,39.179081,715.0,1583285602,1583288502,1583293322,10322363,0,2,3,5.813359438421978,9,20200304
2100076281630688441,DELIVERY,121.55827,39.16918,2100076286009116103,121.55168,39.176902,430.0,1583293794,1583293724,1583295343,0,0.0,0.0,0.0,0,0,0,10322363,2,0,3,5.813359438421978,9,20200304
2100076274604574251,PICKUP,121.459644,39.155171,0,0.0,0.0,0.0,0,0,0,2100076277350171915,121.47490400000001,39.172701,2703.0,1583293119,1583292568,1583294307,10325553,0,4,3,4.323121136453262,11,20200304
2100076319052990225,PICKUP,121.459949,39.153864,2100076322122761602,121.459158,39.156993,1745.0,1583313605,1583314224,1583315302,2100076319052990225,121.47620400000001,39.145590999999996,3515.0,1583314015,1583313382,1583315355,10325553,2,1,3,4.323121136453262,11,20200304
2100076261689493205,PICKUP,121.503309,39.198032,2100076263711180501,121.503243,39.198017,10.0,1583279993,1583278928,1583281800,2100076261689231061,121.501224,39.198371,278.0,1583280040,1583278917,1583281800,10328045,0,4,3,5.767132787158889,13,20200304
2100076272212444885,PICKUP,121.503006,39.198271999999996,2100076273479354069,121.503243,39.198017,10.0,1583290825,1583290865,1583294400,2100076269904758485,121.47893400000001,39.176571,4550.0,1583291612,1583289657,1583294400,10328045,2,4,3,5.767132787158889,13,20200304
2100076283749696715,DELIVERY,121.70715600000001,39.161394,2100076283930379314,121.711823,39.14403,1374.0,1583296173,1583295059,1583296138,2100076285302834379,121.711174,39.131111,2258.0,1583296323,1583294988,1583297446,10334732,0,1,3,5.865334577294606,5,20200304
2100076290604696623,PICKUP,121.551919,39.075402000000004,2100076281257035522,121.53974,39.061873,470.0,1583295264,1583293533,1583300733,2100076290604696623,121.536584,39.058981,1226.0,1583295403,1583295170,1583296415,10335674,0,2,3,5.427485240391756,10,20200304
2100076310448572190,PICKUP,121.537442,39.071049,2100076312640685107,121.555131,39.076208,325.0,1583308109,1583309570,1583311070,2100076310448572190,121.538844,39.080181,1766.0,1583308375,1583308361,1583315741,10335674,2,1,3,5.427485240391756,10,20200304
2100076326984680633,PICKUP,121.549824,39.063758,2100076328077133361,121.538174,39.068801,2522.0,1583317791,1583316303,1583318575,2100076326984680633,121.545124,39.081951000000004,4559.0,1583318166,1583316561,1583319800,10335674,4,1,3,5.427485240391756,10,20200304
2100076278157805030,PICKUP,121.484825,39.164503,2100076277809284582,121.484218,39.165313,1.0,1583291727,1583292730,1583294830,2100076278157805030,121.482064,39.171181,1081.0,1583291935,1583292560,1583294900,10344320,0,1,2,5.189141085177827,6,20200304
2100076263593838282,PICKUP,121.54160700000001,39.172344,2100076262496831178,121.546034,39.171984,1.0,1583285346,1583281173,1583286300,2100076263593838282,121.539174,39.185871,2236.0,1583285765,1583281892,1583286300,10354617,0,2,2,5.335326695956618,5,20200304
2100076279574660816,DELIVERY,121.54685900000001,39.17779,2100076287239915121,121.55254,39.179307,123.0,1583294140,1583294747,1583295884,2100076281101158096,121.55131399999999,39.179081,109.0,1583294137,1583293427,1583294206,10354617,2,1,2,5.335326695956618,5,20200304
2100076325089215706,PICKUP,121.558696,39.181585999999996,2100076325729863376,121.553067,39.175278999999996,889.0,1583316079,1583316546,1583317203,2100076325089215706,121.55043400000001,39.168251,1509.0,1583316195,1583316145,1583318245,10354617,8,2,2,5.335326695956618,5,20200304
2100076279342696073,DELIVERY,121.29954599999999,39.128859000000006,2100076287084561868,121.28604399999999,39.140901,1451.0,1583294299,1583294716,1583297115,0,0.0,0.0,0.0,0,0,0,10361752,2,0,3,5.6807235695941785,9,20200304
2100076264748287062,PICKUP,121.51821499999998,39.189111,2100076264718926934,121.523444,39.186051,1.0,1583281035,1583280977,1583282177,2100076264748287062,121.519894,39.192871000000004,1195.0,1583281276,1583281571,1583282651,10363032,0,2,1,4.938510801200668,11,20200304
2100076271403304954,PICKUP,121.575127,39.103619,2100076271780890618,121.57554499999999,39.103083000000005,1.0,1583292522,1583290737,1583298117,2100076271403304954,121.59018400000001,39.096581,2061.0,1583292897,1583293016,1583297853,10364589,0,1,3,5.49189337233443,8,20200304
2100076264188314624,PICKUP,121.71296699999999,39.144011,2100076263606486016,121.704509,39.132836,1.0,1583286164,1583283296,1583290316,2100076264188314624,121.703424,39.132991,209.0,1583286199,1583283250,1583290270,10365330,0,2,3,5.959152014683812,8,20200304
2100076275531023780,PICKUP,121.47383899999998,39.106636,2100076272201205156,121.48673500000001,39.104986,2.0,1583290868,1583291051,1583292130,2100076273248929654,121.49148400000001,39.116201000000004,1705.0,1583291186,1583290268,1583292607,10366255,0,2,3,5.354622427265717,8,20200304
2100076280978081192,DELIVERY,121.45435800000001,39.256636,2100076280989025975,121.45096000000001,39.246268,2616.0,1583295621,1583294736,1583296653,0,0.0,0.0,0.0,0,0,0,10370848,0,0,3,5.139463134717143,11,20200304
2100076332292670510,PICKUP,121.68361100000001,39.029485,2100076332655117935,121.67705600000001,39.015371,1394.0,1583318636,1583319130,1583320149,2100076329818326791,121.683374,39.013731,1255.0,1583318611,1583319444,1583320524,10377583,4,2,3,5.554227723702049,9,20200304
2100076282157335678,DELIVERY,121.231894,39.130826,2100076282010732053,121.237334,39.122533000000004,1196.0,1583293509,1583293824,1583295441,0,0.0,0.0,0.0,0,0,0,10381846,0,0,3,5.6966177431493445,7,20200304
2100076317010429054,PICKUP,121.22383700000002,39.129311,2100076318155080830,121.22319499999999,39.128854,1.0,1583312470,1583312251,1583313871,2100076317199926732,121.217444,39.107451,3470.0,1583313079,1583312214,1583313590,10381846,2,3,3,5.6966177431493445,7,20200304
2100076280067130483,PICKUP,121.485142,39.168442999999996,2100076283792884869,121.469104,39.170861,111.0,1583293953,1583293829,1583295567,2100076280067130483,121.488234,39.177651000000004,2587.0,1583294378,1583293772,1583295932,10386183,0,1,3,5.822421414182881,12,20200304
2100076286431201085,PICKUP,121.492492,39.169288,2100076284226701117,121.48581599999999,39.156228000000006,5.0,1583294381,1583293626,1583295305,2100076284726052322,121.49540400000001,39.158390999999995,1028.0,1583294591,1583293757,1583295195,10392452,2,3,3,4.852055090811648,9,20200304
2100076274558535264,PICKUP,121.484251,39.164497,2100076272019015231,121.48418999999998,39.165002,166.0,1583290468,1583290651,1583292451,2100076274558535264,121.506824,39.164281,2682.0,1583290982,1583291060,1583292319,10392454,0,1,3,4.902986888084618,10,20200304
2100076290237498854,DELIVERY,121.48471,39.16721,2100076289812957162,121.47470200000001,39.156089,713.0,1583295690,1583295815,1583296592,2100076287833966054,121.478264,39.156401,584.0,1583295664,1583295722,1583297822,10392454,2,5,3,4.902986888084618,10,20200304
2100076263106545554,DELIVERY,121.491753,39.158547999999996,2100076264676984581,121.486636,39.152631,349.0,1583280839,1583281186,1583282700,0,0.0,0.0,0.0,0,0,0,10392466,0,0,3,4.888692168982252,9,20200304
2100076295836435780,PICKUP,121.48475400000001,39.164285,2100076293439030372,121.48480900000001,39.163891,167.0,1583296986,1583296735,1583298293,2100076295836435780,121.48771399999998,39.169071,1036.0,1583297163,1583296771,1583298149,10392466,2,2,3,4.888692168982252,9,20200304
2100076284758131743,PICKUP,121.443504,39.185031,2100076279933600895,121.436476,39.183062,277.0,1583293420,1583293018,1583294996,2100076285313811487,121.42108400000001,39.184441,2153.0,1583293767,1583293232,1583294667,10404691,0,3,3,5.407764970691294,8,20200304
2100076317864134304,DELIVERY,121.248434,38.948689,2100076320372098399,121.24943700000001,38.948076,568.0,1583314821,1583314643,1583317042,0,0.0,0.0,0.0,0,0,0,10405101,2,0,3,5.722411632115848,9,20200304
2100076337771087080,PICKUP,121.58200500000001,39.109460999999996,2100076338486642613,121.58229299999999,39.108924,1235.0,1583320884,1583321135,1583322755,2100076337771087080,121.583114,39.115881,1905.0,1583320996,1583320790,1583322043,10408117,6,1,3,6.008780960138166,8,20200304
2100076289904576051,PICKUP,121.73893100000001,39.124054,2100076287751980595,121.75363700000001,39.122526,1.0,1583294735,1583294695,1583295773,2100076289904576051,121.753824,39.123601,253.0,1583294779,1583294929,1583296000,10413087,2,2,3,5.723177484917227,8,20200304
2100076328600667430,PICKUP,121.765404,39.123348,2100076321659258069,121.757378,39.122775,731.0,1583316955,1583315423,1583318243,2100076328600667430,121.757824,39.132781,1818.0,1583317145,1583316587,1583317964,10413087,4,1,3,5.723177484917227,8,20200304
