订单号,动作,起始经度,起始纬度,取单号,商家经度,商家纬度,商家距离,理论取单时间,取单可取时间,取单承诺送达时间,送单号,客户经度,客户纬度,客户距离,理论送单时间,送单可取时间,送单承诺送达时间,骑手ID,波次,当前已取单数,骑手等级,骑手速度,最大负荷量,日期
2100076100410083195,PICKUP,121.532416,39.153693,2100076099152316283,121.531093,39.142603,1.0,1583111541,1583112175,1583114275,2100076099774875515,121.528324,39.141121000000005,836.0,1583111712,1583111934,1583114274,10081729,0,2,2,4.869376763134052,9,20200302
2100076118545336187,PICKUP,121.5192,39.151162,2100076117392721787,121.531093,39.142603,1.0,1583120733,1583121577,1583123677,2100076116119652219,121.524414,39.150461,1339.0,1583121007,1583121385,1583123485,10081729,2,5,2,4.869376763134052,9,20200302
2100076159298340411,PICKUP,121.53673700000002,39.160385,2100076157175792929,121.54221000000001,39.159290999999996,536.0,1583144780,1583144820,1583146079,2100076159298340411,121.509404,39.153981,4091.0,1583145510,1583144718,1583146698,10081729,4,1,2,4.869376763134052,9,20200302
2100076099475965645,PICKUP,121.59521799999999,39.207285999999996,2100076100406609613,121.601708,39.219714,2.0,1583111396,1583111371,1583112450,2100076099475965645,121.603904,39.218431,431.0,1583111474,1583111819,1583112898,10083928,0,1,2,5.518450010162742,7,20200302
2100076115020940664,PICKUP,121.526174,39.132915000000004,2100076103038633336,121.52474099999999,39.133671,1.0,1583119531,1583116223,1583121600,2100076110955742919,121.52540400000001,39.127551000000004,1402.0,1583119790,1583119525,1583121624,10094682,0,2,3,5.407302834803599,4,20200302
2100076136159643601,DELIVERY,121.30349199999999,39.136717,2100076138912712567,121.28428100000001,39.140699,1060.0,1583131283,1583131500,1583132681,0,0.0,0.0,0.0,0,0,0,10097074,0,0,2,5.599603550743109,8,20200302
2100076141704021775,DELIVERY,121.30450900000001,39.128890000000006,2100076144877570009,121.314174,39.125851000000004,984.0,1583136753,1583137268,1583138286,0,0.0,0.0,0.0,0,0,0,10097074,2,0,2,5.599603550743109,8,20200302
2100076130016626305,DELIVERY,121.41546699999999,39.270677,2100076132024714254,121.402702,39.261261,1431.0,1583126138,1583125633,1583127214,2100076128999311351,121.39463400000001,39.261801,747.0,1583126013,1583125625,1583127064,10100267,2,1,3,5.450093611103882,9,20200302
2100076167358612517,DELIVERY,121.41545500000001,39.270631,2100076166062245558,121.41455400000001,39.270911,417.0,1583148336,1583147950,1583150230,0,0.0,0.0,0.0,0,0,0,10100267,4,0,3,5.450093611103882,9,20200302
2100076110342260519,DELIVERY,121.22356599999999,39.129365,2100076109274252773,121.23693100000001,39.122784,207.0,1583119273,1583118974,1583121440,0,0.0,0.0,0.0,0,0,0,10102738,0,0,3,6.0336380489574415,8,20200302
2100076147194889261,DELIVERY,121.219778,39.149741,0,0.0,0.0,0.0,0,0,0,2100076147789629096,121.224204,39.144541,489.0,1583140248,1583141825,1583146647,10102738,2,4,3,6.0336380489574415,8,20200302
2100076168525317217,PICKUP,121.22300800000001,39.129355,2100076168213759121,121.234503,39.111938,331.0,1583149982,1583150068,1583151680,2100076165637768561,121.22076399999999,39.119671000000004,2366.0,1583150320,1583149155,1583151228,10102738,4,2,3,6.0336380489574415,8,20200302
2100076114057856010,PICKUP,121.448333,38.990838000000004,2100076117059273738,121.44798,38.982445,1.0,1583121208,1583120994,1583122493,2100076114057856010,121.46278400000001,38.973331,2481.0,1583121620,1583120173,1583122273,10112683,0,1,3,6.017928601382631,10,20200302
2100076154548782866,DELIVERY,121.44407,38.989419,2100076157799532488,121.44838700000001,38.990811,1559.0,1583144250,1583144383,1583145883,0,0.0,0.0,0.0,0,0,0,10112683,4,0,3,6.017928601382631,10,20200302
2100076109141444126,PICKUP,121.407969,39.19015,2100076111496479880,121.410784,39.184431,1079.0,1583119481,1583119145,1583120284,2100076109141444126,121.41501399999999,39.182590999999995,1581.0,1583119576,1583119092,1583120949,10117471,0,2,3,5.270828080636994,8,20200302
2100076099532064380,PICKUP,121.428634,39.197824,2100076103805404796,121.42908500000001,39.197715,1.0,1583115087,1583114122,1583120962,2100076099532064380,121.423184,39.195291,844.0,1583115249,1583105974,1583116200,10120267,0,2,3,5.179337254059028,13,20200302
2100076107888985508,PICKUP,121.473978,39.107009000000005,2100076106541958564,121.48673500000001,39.104986,2.0,1583116972,1583117096,1583118295,2100076107888985508,121.484734,39.101331,619.0,1583117098,1583117377,1583118636,10123801,0,1,3,4.908976668810992,8,20200302
2100076142000047270,PICKUP,121.466862,39.095096000000005,2100076142347290062,121.47677,39.116625,826.0,1583136206,1583135876,1583136953,2100076142000047270,121.481264,39.118401,652.0,1583136170,1583135090,1583137245,10123801,4,1,3,4.908976668810992,8,20200302
2100076104229291446,PICKUP,121.68763500000001,39.140859999999996,2100076104200193462,121.687477,39.14079,1.0,1583114212,1583113449,1583117100,2100076104229291446,121.72831399999998,39.145210999999996,4393.0,1583115052,1583114701,1583118000,10126649,2,2,1,5.225292991220928,3,20200302
2100076125782934966,PICKUP,121.68768899999999,39.140817,2100076125783000502,121.687477,39.14079,1.0,1583123898,1583123821,1583126100,2100076124774172086,121.679624,39.141401,1452.0,1583124175,1583123517,1583125200,10126649,4,3,1,5.225292991220928,3,20200302
2100076101331584760,PICKUP,121.60170900000001,39.137003,2100076101117052664,121.601105,39.137024,1.0,1583114215,1583115062,1583119872,2100076101331584760,121.60420400000001,39.130340999999994,1064.0,1583114419,1583112508,1583116200,10127695,0,1,3,5.211376521245162,7,20200302
2100076117929985915,PICKUP,121.53118500000001,39.142886,2100076117109802135,121.53192800000001,39.142518,81.0,1583121568,1583121250,1583122388,2100076117929985915,121.52245400000001,39.139941,1084.0,1583121770,1583120998,1583123518,10135747,0,4,2,4.969339159048298,11,20200302
2100076099595437692,PICKUP,121.429767,39.198966,0,0.0,0.0,0.0,0,0,0,2100076097137411708,121.43836399999999,39.199221,1164.0,1583114914,1583087743,1583116200,10138087,0,4,3,5.8166483718213655,10,20200302
2100076114958780215,PICKUP,121.450194,39.217448,2100076115133760829,121.44718200000001,39.206127,1060.0,1583120939,1583120550,1583121809,2100076114958780215,121.467874,39.205931,3115.0,1583121292,1583119998,1583121791,10148788,0,2,1,5.818500751866607,6,20200302
2100076112756409998,PICKUP,121.563479,39.112934,2100076113015309335,121.59156599999999,39.111831,59.0,1583120268,1583119477,1583121446,2100076112756409998,121.60499399999999,39.121281,2410.0,1583120681,1583119538,1583121037,10164305,0,1,2,5.693010913967289,8,20200302
2100076128848938244,PICKUP,121.593874,39.111973,2100076104630961787,121.587112,39.111955,674.0,1583125870,1583116569,1583127900,2100076130130789595,121.586874,39.113110999999996,1544.0,1583126023,1583125938,1583127015,10164305,2,2,2,5.693010913967289,8,20200302
2100076108567282721,PICKUP,121.524546,39.193304,2100076111287223710,121.53748600000002,39.203102,447.0,1583119054,1583119312,1583120632,2100076108567282721,121.53766399999999,39.204060999999996,639.0,1583119088,1583119175,1583120253,10165771,0,2,1,5.675789534223387,9,20200302
2100076126128211348,PICKUP,121.413032,39.14998,2100076126227235985,121.44106799999999,39.155276,2609.0,1583123859,1583124656,1583125256,2100076126128211348,121.430304,39.149901,780.0,1583123520,1583123281,1583124420,10181667,2,2,2,5.3971575801232055,7,20200302
2100076138750903993,PICKUP,121.419634,39.161120000000004,2100076141237601977,121.42843400000001,39.150391,1.0,1583133676,1583133752,1583135302,2100076140729140921,121.415194,39.152081,1362.0,1583133928,1583133891,1583135183,10181667,4,2,2,5.3971575801232055,7,20200302
2100076151872717849,DELIVERY,121.42289099999999,39.151427000000005,2100076153853314193,121.44106799999999,39.155276,935.0,1583142798,1583143056,1583144316,0,0.0,0.0,0.0,0,0,0,10181667,6,0,2,5.3971575801232055,7,20200302
2100076115033065263,DELIVERY,121.490508,39.020432,2100076118057486097,121.48154199999999,39.023542,177.0,1583121057,1583120968,1583121928,2100076111814821140,121.479424,39.023291,441.0,1583121103,1583120011,1583121571,10182539,0,3,2,5.772907531207606,10,20200302
2100076115280660434,DELIVERY,121.570299,39.102146000000005,2100076117686257015,121.581989,39.106155,304.0,1583120847,1583121124,1583122443,2100076114504026066,121.583844,39.106161,411.0,1583120867,1583120693,1583122431,10183941,0,1,3,5.549205279047813,9,20200302
2100076111496414227,PICKUP,121.46599199999999,39.158874,2100076111807711042,121.465884,39.15923,46.0,1583119200,1583119637,1583121430,2100076109959530262,121.446774,39.156791,2542.0,1583119653,1583119088,1583121006,10194017,2,2,3,5.51394877329956,9,20200302
2100076121913787786,PICKUP,121.428697,39.196507000000004,2100076118803743788,121.428403,39.196135,173.0,1583122180,1583122797,1583124111,2100076121913787786,121.43578400000001,39.191461,945.0,1583122318,1583121759,1583123438,10194640,2,2,3,5.577847360098377,11,20200302
2100076109325207052,DELIVERY,121.466825,39.095106,2100076109157271136,121.46636000000001,39.09633,367.0,1583120206,1583119123,1583121282,0,0.0,0.0,0.0,0,0,0,10199051,0,0,3,4.997919275852341,11,20200302
2100076106611754620,PICKUP,121.42816599999999,39.197203,2100076118058043004,121.42908500000001,39.197715,1.0,1583120556,1583123730,1583128534,2100076107237754492,121.43125400000001,39.209871,1856.0,1583120907,1583117994,1583125374,10206063,0,2,3,5.278192632964492,11,20200302
2100076102481053109,PICKUP,121.486594,39.024287,2100076098945026045,121.47835,39.0117,2003.0,1583114013,1583107588,1583115300,2100076091824145632,121.481724,39.009281,1998.0,1583114012,1583068244,1583114400,10208063,0,2,3,5.357630403370424,9,20200302
2100076128022202194,PICKUP,121.48110600000001,39.014492,2100076129933526770,121.480455,39.032383,303.0,1583124835,1583125732,1583126931,2100076128022202194,121.491954,39.029191,1364.0,1583125033,1583125482,1583126916,10208063,2,1,3,5.357630403370424,9,20200302
2100076098814281298,PICKUP,121.58753899999999,39.109784999999995,2100076099105293906,121.587704,39.11865,1.0,1583111897,1583111348,1583113500,2100076098814281298,121.591654,39.126171,1331.0,1583112128,1583111181,1583113500,10219599,0,2,3,5.757896191566186,8,20200302
2100076097658259068,PICKUP,121.424107,39.196652,2100076091429095036,121.42908500000001,39.197715,1.0,1583114219,1583066641,1583116200,2100076100276684412,121.43251399999998,39.216901,2989.0,1583114736,1583109041,1583116200,10232315,0,2,3,5.774755068594584,13,20200302
2100076108901778659,PICKUP,121.459473,39.107248999999996,2100076113285875369,121.487099,39.115387,891.0,1583119145,1583119558,1583120634,2100076108901778659,121.486434,39.116321,923.0,1583119151,1583119300,1583120700,10232969,0,1,3,5.415712881868457,7,20200302
2100076118126691844,DELIVERY,121.445618,38.97117,2100076119281272806,121.442174,38.967731,1240.0,1583121465,1583121601,1583122678,0,0.0,0.0,0.0,0,0,0,10239433,0,0,3,6.371814666048103,9,20200302
2100076149454833489,DELIVERY,121.438574,38.968841,2100076149975189182,121.445523,38.981951,277.0,1583140740,1583141432,1583143111,0,0.0,0.0,0.0,0,0,0,10239433,2,0,3,6.371814666048103,9,20200302
2100076158241179268,PICKUP,121.39634099999999,39.131039,2100076157517825572,121.40517,39.127795,1617.0,1583144949,1583144851,1583145991,2100076156946778007,121.415474,39.127161,2570.0,1583145189,1583144119,1583145675,10248665,6,2,3,3.967855182707978,9,20200302
2100076102037112306,PICKUP,121.57833400000001,39.109398,2100076109355779940,121.57501599999999,39.102774,578.0,1583117978,1583118410,1583119299,2100076102037112306,121.56878400000001,39.095401,2139.0,1583118275,1583115249,1583119800,10249075,0,1,3,5.260884112919769,9,20200302
2100076152704010232,DELIVERY,121.578703,39.109401,2100076154389529947,121.58161899999999,39.109518,243.0,1583142017,1583142564,1583143463,2100076153384076428,121.581554,39.109640999999996,216.0,1583142012,1583142327,1583143696,10249075,6,1,3,5.260884112919769,9,20200302
2100076105811559879,DELIVERY,121.526551,39.33522,2100076108381979933,121.532074,39.32143,789.0,1583117394,1583117726,1583118985,0,0.0,0.0,0.0,0,0,0,10250573,0,0,3,5.193297190918073,8,20200302
2100076161314358727,PICKUP,121.552287,39.310611,2100076163491628130,121.516236,39.346416,2154.0,1583146540,1583146035,1583148135,2100076161314358727,121.519484,39.336090999999996,928.0,1583146304,1583146107,1583147546,10250573,4,1,3,5.193297190918073,8,20200302
2100076113074619831,DELIVERY,121.49694,39.059731,2100076118288926107,121.491555,39.054155,62.0,1583120277,1583120837,1583121737,0,0.0,0.0,0.0,0,0,0,10271563,0,0,2,4.972426066986075,3,20200302
2100076099293316598,DELIVERY,121.51588400000001,39.181001,0,0.0,0.0,0.0,0,0,0,2100076099293283830,121.509904,39.164561,466.0,1583110437,1583109226,1583111326,10272326,0,9,3,4.82924325324924,8,20200302
2100076110157513866,DELIVERY,121.46674399999999,39.096503999999996,2100076111684208390,121.485327,39.093852000000005,281.0,1583118974,1583119332,1583126712,2100076108172526730,121.48299399999999,39.091921,431.0,1583119002,1583117415,1583119935,10272985,0,1,3,5.445765675606557,8,20200302
2100076130399455090,DELIVERY,121.64381200000001,39.135319,2100076131379971650,121.645091,39.135123,909.0,1583125826,1583125871,1583127727,2100076130341422962,121.645354,39.138051000000004,93.0,1583125690,1583125191,1583126511,10278503,2,1,3,6.0181251616035745,9,20200302
2100076173425215108,DELIVERY,121.649143,39.141212,2100076172872320485,121.629069,39.134536,1665.0,1583156890,1583157821,1583158720,0,0.0,0.0,0.0,0,0,0,10278503,4,0,3,6.0181251616035745,9,20200302
2100076097469384470,DELIVERY,121.972645,39.601758000000004,2100076099260057072,121.97710500000001,39.595172,1314.0,1583106303,1583107080,1583108337,0,0.0,0.0,0.0,0,0,0,10281321,0,0,3,5.802640240188018,9,20200302
2100076095545345543,PICKUP,121.458941,39.176684,2100076091718075911,121.454958,39.184090999999995,1.0,1583114758,1583067180,1583116200,2100076095545345543,121.46908400000001,39.171541,2683.0,1583115235,1583094266,1583116200,10282135,0,2,3,5.624349300747216,10,20200302
2100076145697686956,PICKUP,121.45893400000001,39.176109000000004,2100076146736498183,121.454958,39.184090999999995,690.0,1583139215,1583137740,1583145120,2100076145697686956,121.450874,39.192921000000005,1739.0,1583139402,1583139302,1583140189,10282135,4,1,3,5.624349300747216,10,20200302
2100076112665937232,PICKUP,121.52034499999999,39.207049,2100076113639540048,121.52318799999999,39.212469,2.0,1583120939,1583120404,1583122083,2100076112665937232,121.538604,39.222421000000004,2342.0,1583121420,1583119939,1583121377,10282591,2,2,3,4.867777141368526,9,20200302
2100076167733184222,PICKUP,121.53751499999998,39.206694,2100076165330798302,121.51828799999998,39.223449,1.0,1583149150,1583149384,1583150279,2100076167733184222,121.520564,39.226231,515.0,1583149255,1583149349,1583150485,10282591,6,1,3,4.867777141368526,9,20200302
2100076122037749290,PICKUP,121.45432199999999,39.108724,2100076119520871444,121.459405,39.125852,95.0,1583122697,1583121877,1583123377,2100076122037749290,121.461294,39.124860999999996,768.0,1583122837,1583122633,1583123952,10289729,0,2,0,4.828735003555312,10,20200302
2100076171045209675,PICKUP,121.46046100000001,39.130112,2100076172003084014,121.45163000000001,39.132932000000004,1992.0,1583152764,1583152919,1583154593,2100076171045209675,121.446344,39.124941,1389.0,1583152639,1583151814,1583153489,10289729,2,1,0,4.828735003555312,10,20200302
2100076109087377082,PICKUP,121.408103,39.189938,2100076109391988426,121.407992,39.190503,247.0,1583118564,1583118247,1583119627,2100076109087377082,121.412824,39.186491,958.0,1583118694,1583119008,1583119800,10290949,0,2,3,5.450282559563936,9,20200302
2100076111723070508,DELIVERY,121.428671,39.196368,0,0.0,0.0,0.0,0,0,0,2100076108649334586,121.417674,39.203621000000005,1214.0,1583120128,1583119374,1583121109,10294613,0,6,3,5.547804086788256,10,20200302
2100076112272721817,PICKUP,121.53188600000001,39.250918,2100076114423285657,121.53215700000001,39.251236999999996,1.0,1583120086,1583119900,1583120977,2100076112929425375,121.525144,39.248401,961.0,1583120256,1583120023,1583121102,10298963,0,2,2,5.621981620417269,9,20200302
2100076163254584638,DELIVERY,121.53158,39.250757,2100076168367080906,121.52548700000001,39.244365,1317.0,1583148687,1583149174,1583150371,2100076164520642189,121.521644,39.252261,173.0,1583148483,1583147626,1583149301,10298963,4,1,2,5.621981620417269,9,20200302
2100076132300096651,PICKUP,121.506426,39.164567,2100076130408761266,121.52393000000001,39.183254999999996,105.0,1583126016,1583126008,1583127687,2100076132300096651,121.515374,39.191741,1925.0,1583126398,1583126452,1583127351,10304094,2,1,2,4.753153286619385,5,20200302
2100076124123301495,PICKUP,121.543371,39.076228,2100076121448744665,121.54848,39.083283,797.0,1583122372,1583122738,1583123458,2100076122812548854,121.56436399999998,39.090281,2691.0,1583122716,1583122127,1583123986,10305435,0,2,1,5.513111998533014,7,20200302
2100076153573180726,DELIVERY,121.54876200000001,39.08368,2100076160137332489,121.54379399999999,39.080787,1917.0,1583145336,1583145972,1583147048,2100076156534818275,121.54008400000001,39.062371,1073.0,1583145183,1583143102,1583145501,10305435,2,1,1,5.513111998533014,7,20200302
2100076111980267211,DELIVERY,121.53278,39.08325,2100076121829508515,121.531856,39.083475,605.0,1583122059,1583121791,1583123351,0,0.0,0.0,0.0,0,0,0,10306647,0,0,2,5.8366159155503246,7,20200302
2100076094598547113,PICKUP,121.70746399999999,39.250262,2100076100259546793,121.707902,39.266622999999996,1.0,1583110941,1583108763,1583112600,2100076094598547113,121.70859399999999,39.262771,485.0,1583111034,1583075500,1583112600,10311341,0,3,3,5.189261651835393,10,20200302
2100076158315464638,PICKUP,121.70783899999999,39.266812,2100076156126857150,121.70488300000001,39.2641,1.0,1583144963,1583144792,1583146651,2100076158315464638,121.704654,39.275461,1685.0,1583145287,1583144853,1583146892,10311341,8,2,3,5.189261651835393,10,20200302
2100076107031578175,PICKUP,121.484703,39.164519,2100076109087049279,121.48418999999998,39.165002,1.0,1583117978,1583118045,1583119425,2100076107031578175,121.49563400000001,39.169391,1482.0,1583118259,1583118045,1583119185,10312874,0,2,2,5.26493562314519,11,20200302
2100076125113189862,PICKUP,121.48454699999999,39.164544,2100076125553788512,121.48443400000001,39.163821,197.0,1583123455,1583123220,1583124479,2100076125804627210,121.491194,39.170921,1357.0,1583123675,1583123280,1583124419,10312874,2,2,2,5.26493562314519,11,20200302
2100076111299381153,DELIVERY,121.515525,39.187052,2100076113252582410,121.53280500000001,39.175244,1250.0,1583120087,1583120147,1583121526,0,0.0,0.0,0.0,0,0,0,10313234,2,0,2,5.051855774335783,8,20200302
2100076108774573758,DELIVERY,121.75395900000001,39.110528,2100076110842037390,121.756979,39.104861,1762.0,1583118740,1583119651,1583120490,0,0.0,0.0,0.0,0,0,0,10319201,0,0,3,6.285973045935178,8,20200302
2100076152404543099,PICKUP,121.75908899999999,39.105416,2100076151451616978,121.75632399999999,39.094190999999995,540.0,1583141146,1583141156,1583142230,2100076150873589381,121.76040400000001,39.089971000000006,653.0,1583141164,1583141152,1583142951,10319201,2,2,3,6.285973045935178,8,20200302
2100076122181502064,PICKUP,121.31016299999999,39.143139,2100076116499334256,121.293881,39.145943,1.0,1583121564,1583121081,1583122158,2100076122181502064,121.28933400000001,39.143691,606.0,1583121663,1583121864,1583122940,10319692,0,1,3,6.105647157148508,9,20200302
2100076152393827864,PICKUP,121.31007,39.143533000000005,2100076092205893376,121.273756,39.145699,534.0,1583141944,1583070545,1583144100,2100076152393827864,121.28905400000001,39.143840999999995,1766.0,1583142146,1583141730,1583142858,10319692,2,1,3,6.105647157148508,9,20200302
2100076113476912592,PICKUP,121.61626499999998,39.181828,2100076118159754704,121.595977,39.194438,1.0,1583121005,1583121305,1583123404,2100076113476912592,121.592324,39.206421,1859.0,1583121344,1583120226,1583121905,10323658,0,2,3,5.4778953041441,11,20200302
2100076127541724848,PICKUP,121.59075,39.131496000000006,2100076126882301616,121.575397,39.139091,1.0,1583124111,1583124193,1583125211,2100076127541724848,121.576124,39.138221,147.0,1583124137,1583124218,1583125117,10324609,0,4,2,5.478291288112136,8,20200302
2100076169367160786,PICKUP,121.59221699999999,39.126383000000004,2100076167329875412,121.58999399999999,39.139901,1737.0,1583149926,1583150078,1583151877,2100076168384481264,121.586804,39.134381,629.0,1583149723,1583149277,1583150409,10324609,2,2,2,5.478291288112136,8,20200302
2100076098482538197,PICKUP,121.50323600000002,39.198316,2100076099969550037,121.503243,39.198017,10.0,1583108713,1583108497,1583112600,2100076098702673621,121.48192399999999,39.183971,3417.0,1583109286,1583109419,1583111700,10328045,0,3,3,5.9465613823708665,13,20200302
2100076120846403285,PICKUP,121.50320500000001,39.198304,2100076117537031893,121.503243,39.198017,10.0,1583122214,1583120517,1583125200,2100076119984244437,121.487504,39.195851,1881.0,1583122529,1583121177,1583124300,10328045,2,2,3,5.9465613823708665,13,20200302
2100076136130807509,PICKUP,121.50333899999998,39.198339000000004,2100076138190603989,121.503243,39.198017,10.0,1583130895,1583130197,1583133300,2100076134830704341,121.47891399999999,39.170181,5239.0,1583131775,1583130902,1583134200,10328045,4,2,3,5.9465613823708665,13,20200302
2100076153318442709,DELIVERY,121.50326399999999,39.198334,0,0.0,0.0,0.0,0,0,0,2100076155317782229,121.488454,39.196151,2143.0,1583144138,1583143803,1583145900,10328045,6,4,3,5.9465613823708665,13,20200302
2100076169445607125,PICKUP,121.49912900000001,39.20531,2100076168296400597,121.503243,39.198017,10.0,1583150659,1583151602,1583154000,2100076168544487125,121.48390400000001,39.182521,3567.0,1583151257,1583150815,1583153100,10328045,8,5,3,5.9465613823708665,13,20200302
2100076120481400475,DELIVERY,121.543144,39.079121,2100076119763453726,121.55264299999999,39.076044,661.0,1583122216,1583124499,1583129311,0,0.0,0.0,0.0,0,0,0,10335674,0,0,3,5.824421781682255,10,20200302
2100076122791511671,PICKUP,121.54866200000001,39.177292,2100076122505839836,121.555195,39.176571,24.0,1583121966,1583122209,1583123108,2100076122791511671,121.552494,39.173551,759.0,1583122099,1583121304,1583122902,10354617,2,1,2,5.528360020840513,5,20200302
2100076157212133025,PICKUP,121.55836299999999,39.173951,2100076155875591388,121.555195,39.176571,542.0,1583143433,1583143703,1583145201,2100076155288717077,121.54056399999999,39.178821,1909.0,1583143680,1583142828,1583144267,10354617,6,2,2,5.528360020840513,5,20200302
2100076113293018234,PICKUP,121.299529,39.128822,2100076112464708730,121.29891699999999,39.128771,2.0,1583118926,1583119327,1583120405,2100076111242364026,121.29751399999999,39.128291,622.0,1583119034,1583119239,1583120317,10361752,0,2,3,5.74812800412798,9,20200302
2100076146034116497,DELIVERY,121.299595,39.128952000000005,2100076150100133306,121.291109,39.13303,955.0,1583139730,1583139566,1583143692,2100076147655214993,121.295794,39.129831,591.0,1583139666,1583139837,1583140856,10361752,2,1,3,5.74812800412798,9,20200302
2100076100286973014,PICKUP,121.51825,39.189109,2100076098691794006,121.523448,39.186052000000004,1.0,1583108575,1583108385,1583109825,2100076098991522902,121.51996399999999,39.192181,1234.0,1583108804,1583107983,1583109123,10363032,0,3,1,5.375070619695836,11,20200302
2100076108045486067,PICKUP,121.66596799999999,39.022494,2100076108045518835,121.646041,39.019469,1.0,1583117806,1583117751,1583120700,2100076105880766451,121.644364,39.036590999999994,2542.0,1583118226,1583117751,1583118900,10377583,0,3,3,6.039291683532539,9,20200302
2100076132547790305,DELIVERY,121.469526,39.170865,2100076135069058726,121.492143,39.177738,1300.0,1583128214,1583128660,1583129740,2100076128166642699,121.49733400000001,39.168490999999996,127.0,1583128002,1583125417,1583128800,10386183,2,1,3,5.538875319782759,12,20200302
2100076153586583043,PICKUP,121.468626,39.171018,2100076152994989084,121.481575,39.184001,2944.0,1583142112,1583141602,1583143401,2100076153586583043,121.48586399999999,39.178990999999996,1985.0,1583141939,1583141772,1583142851,10386183,4,2,3,5.538875319782759,12,20200302
2100076117166228966,PICKUP,121.483698,39.165902,2100076118613427808,121.48443400000001,39.163821,197.0,1583120892,1583120888,1583122987,2100076117704803814,121.483554,39.152701,1734.0,1583121205,1583121406,1583123926,10392452,2,3,3,4.905001903423992,9,20200302
2100076098521171793,DELIVERY,121.48436799999999,39.164544,2100076099341518269,121.484949,39.163759000000006,2374.0,1583109514,1583109586,1583110958,0,0.0,0.0,0.0,0,0,0,10392454,0,0,3,4.645269030052941,11,20200302
2100076107260823496,DELIVERY,121.48146499999999,39.152859,2100076111566178102,121.48578,39.158044,406.0,1583118882,1583119174,1583120493,0,0.0,0.0,0.0,0,0,0,10392454,2,0,3,4.645269030052941,11,20200302
2100076109046318794,PICKUP,121.655703,39.25278,2100076107729372874,121.660572,39.255916,1.0,1583119429,1583117498,1583121600,2100076109046318794,121.64863400000002,39.262710999999996,2083.0,1583119793,1583118741,1583125761,10393533,0,1,3,5.71268378766088,10,20200302
2100076127489951233,PICKUP,121.575083,39.103625,2100076126286644838,121.58281399999998,39.109140999999994,381.0,1583123797,1583123631,1583124890,2100076127489951233,121.586244,39.119491,1937.0,1583124062,1583123829,1583125328,10401287,0,1,3,5.871206876090881,8,20200302
2100076104956446539,DELIVERY,121.43727,39.182190000000006,2100076109897434281,121.431203,39.171701,763.0,1583118828,1583118982,1583121257,2100076108773557696,121.429174,39.174271000000005,354.0,1583118750,1583119005,1583120700,10404691,0,1,3,5.1942455190794465,8,20200302
