订单号,动作,起始经度,起始纬度,取单号,商家经度,商家纬度,商家距离,理论取单时间,取单可取时间,取单承诺送达时间,送单号,客户经度,客户纬度,客户距离,理论送单时间,送单可取时间,送单承诺送达时间,骑手ID,波次,当前已取单数,骑手等级,骑手速度,最大负荷量,日期
2100076379166147827,DELIVERY,121.75318,39.114829,2100076380012152537,121.76708300000001,39.106464,382.0,1583381758,1583382313,1583383033,2100076378802685463,121.76374399999999,39.106131,178.0,1583381723,1583380782,1583382100,10319201,1,1,3,5.808651453048847,8,20200305
2100076398499300690,PICKUP,121.75411499999998,39.110571,2100076397338723993,121.74914199999999,39.121356,76.0,1583390765,1583391031,1583392217,2100076398499300690,121.743684,39.125561,949.0,1583390915,1583390783,1583391860,10319201,3,1,3,5.808651453048847,8,20200305
2100076422585877839,PICKUP,121.75627,39.11052,2100076426648126799,121.748962,39.107821,1.0,1583404967,1583405539,1583406739,2100076422585877839,121.754204,39.097991,1714.0,1583405262,1583405043,1583406003,10319201,5,1,3,5.808651453048847,8,20200305
2100076436499695294,DELIVERY,121.75622800000001,39.110563,2100076437162100354,121.74529199999999,39.122657000000004,217.0,1583412296,1583413323,1583414219,2100076434697946453,121.744914,39.119960999999996,778.0,1583412392,1583411828,1583412902,10319201,7,1,3,5.808651453048847,8,20200305
2100076429559891617,PICKUP,121.561116,39.180232000000004,2100076427143612065,121.556844,39.178740999999995,1.0,1583406977,1583406883,1583414263,2100076429559891617,121.553614,39.169361,1401.0,1583407248,1583406942,1583414322,10322363,5,2,3,5.164383332866136,9,20200305
2100076356709942997,PICKUP,121.50321399999999,39.198209000000006,0,0.0,0.0,0.0,0,0,0,2100076356606559957,121.48318400000001,39.181540999999996,3569.0,1583373880,1583372477,1583375400,10328045,1,7,3,5.64924276000234,13,20200305
2100076385119471317,PICKUP,121.50318600000001,39.198326,2100076385341441749,121.503243,39.198017,10.0,1583383319,1583383197,1583386200,2100076385119471317,121.49008400000001,39.197381,2163.0,1583383700,1583383504,1583385300,10328045,3,2,3,5.64924276000234,13,20200305
2100076405551367893,PICKUP,121.503429,39.198513,2100076407375791829,121.503243,39.198017,10.0,1583397757,1583397844,1583400600,2100076405551367893,121.46346399999999,39.185001,5094.0,1583398657,1583397477,1583400600,10328045,5,2,3,5.64924276000234,13,20200305
2100076432180741845,PICKUP,121.50340600000001,39.198267,2100076432180807381,121.503243,39.198017,10.0,1583409767,1583407837,1583411400,2100076432180741845,121.50636399999999,39.174191,3064.0,1583410308,1583407837,1583412300,10328045,7,2,3,5.64924276000234,13,20200305
2100076379210515522,PICKUP,121.543877,39.194845,2100076381365601503,121.560824,39.190630999999996,180.0,1583381801,1583381180,1583382680,2100076376662214166,121.566604,39.189491,839.0,1583381932,1583381368,1583382505,10329228,1,3,2,5.04028030692726,8,20200305
2100076424898511895,PICKUP,121.56093200000001,39.181459999999994,2100076427678942357,121.56971899999999,39.180574,299.0,1583406499,1583406656,1583407912,2100076424898511895,121.545854,39.183321,3170.0,1583407068,1583406733,1583408710,10329228,3,1,2,5.04028030692726,8,20200305
2100076415416566925,DELIVERY,121.47097600000001,39.298432,2100076415678776754,121.471441,39.295173,539.0,1583401625,1583402314,1583404051,0,0.0,0.0,0.0,0,0,0,10330725,3,0,3,5.991554239829508,8,20200305
2100076378845250591,PICKUP,121.436912,39.169732,2100076382003430431,121.437894,39.182291,1.0,1583381899,1583381442,1583382697,2100076378845250591,121.44756399999999,39.175561,2241.0,1583382304,1583380971,1583382529,10350067,1,4,2,5.524317756928835,9,20200305
2100076364747539523,PICKUP,121.55753700000001,39.178971999999995,2100076366103152241,121.55254,39.179307,579.0,1583377492,1583377935,1583379012,2100076364747539523,121.54488400000001,39.173460999999996,1635.0,1583377685,1583377739,1583379298,10354617,1,1,2,5.477817205884335,5,20200305
2100076434387764442,PICKUP,121.558947,39.174609999999994,2100076435735381852,121.559758,39.17413,95.0,1583410987,1583410533,1583413052,2100076434387764442,121.556684,39.171310999999996,552.0,1583411070,1583411310,1583412029,10354617,7,2,2,5.477817205884335,5,20200305
2100076363111990954,PICKUP,121.305452,39.128772999999995,2100076361716238289,121.30453600000001,39.135544,2029.0,1583377269,1583376954,1583379000,2100076363111990954,121.318854,39.152931,4938.0,1583377768,1583376887,1583379106,10361752,1,1,3,5.82387565318892,7,20200305
2100076422689621244,DELIVERY,121.324979,39.125337,2100076425396258615,121.29118700000001,39.129593,687.0,1583405112,1583405310,1583406208,2100076424341129127,121.28316399999999,39.130171000000004,2240.0,1583405379,1583405092,1583406469,10361752,5,1,3,5.82387565318892,7,20200305
2100076380734588711,PICKUP,121.223678,39.129306,2100076377334810407,121.22275400000001,39.128761,1.0,1583381601,1583380869,1583383268,2100076377389631271,121.22989399999999,39.117401,2097.0,1583381930,1583381258,1583382337,10381846,1,3,3,6.362604062190353,9,20200305
2100076405436941869,PICKUP,121.22371000000001,39.129301,2100076376198809515,121.223832,39.129064,40.0,1583397333,1583381118,1583398800,2100076397147063756,121.23079399999999,39.132031,1241.0,1583397522,1583390106,1583397000,10381846,3,2,3,6.362604062190353,9,20200305
2100076411144996251,DELIVERY,121.478683,39.175769,2100076410283951132,121.481575,39.184001,1361.0,1583399499,1583399384,1583401063,2100076389330126504,121.484954,39.181561,2860.0,1583399771,1583385803,1583400600,10386183,1,1,3,5.508152030562498,12,20200305
2100076374751217469,PICKUP,121.48326000000002,39.150278,2100076375668819189,121.481241,39.154227,642.0,1583380797,1583380653,1583382149,2100076374751217469,121.472424,39.154351,1300.0,1583380913,1583380701,1583381781,10392454,1,2,3,5.687868324360457,10,20200305
2100076363219961318,DELIVERY,121.48364,39.165678,0,0.0,0.0,0.0,0,0,0,2100076363219600870,121.487274,39.170631,178.0,1583377567,1583378118,1583380218,10392466,1,4,3,4.696092352525005,9,20200305
2100076422153569471,DELIVERY,121.53064099999999,39.117114,2100076426596975969,121.53004299999999,39.115381,1218.0,1583404674,1583405366,1583406266,2100076421906105609,121.54013400000001,39.117311,1.0,1583404436,1583403903,1583405393,10415210,1,1,3,5.103621682070641,8,20200305
2100076424156906525,PICKUP,121.474682,39.293901,2100076426431563320,121.471328,39.290723,172.0,1583405336,1583405761,1583406900,2100076424156906525,121.46568400000001,39.296451,1106.0,1583405489,1583405409,1583406789,10429097,1,2,2,6.07719791094764,10,20200305
2100076399858845211,PICKUP,121.743316,39.535377000000004,2100076401729079212,121.745166,39.533509,597.0,1583392570,1583392657,1583393538,2100076399858845211,121.73979399999999,39.541641,891.0,1583392628,1583392695,1583394014,10457899,1,2,3,5.066769036890441,8,20200305
2100076377469290189,DELIVERY,121.755118,39.114288,2100076379226375506,121.74973500000002,39.121361,1520.0,1583381259,1583381266,1583382643,2100076376580261581,121.753654,39.126141,1002.0,1583381176,1583380313,1583381750,10459881,1,1,3,6.222089230044867,9,20200305
2100076412074067028,DELIVERY,121.52658600000001,39.295414,2100076415018731326,121.554814,39.287883,1848.0,1583401606,1583402165,1583404503,2100076406871590253,121.535734,39.285911,334.0,1583401359,1583398950,1583402400,10470630,3,2,3,6.130914754041588,9,20200305
2100076361822340412,PICKUP,121.527593,39.071825,2100076362535109836,121.54398400000001,39.0632,1458.0,1583376998,1583376858,1583377937,2100076361822340412,121.540974,39.056271,2414.0,1583377160,1583376677,1583378355,10477197,1,1,3,5.914038480169023,8,20200305
2100076353690928853,PICKUP,121.50301100000001,39.198190999999994,2100076353690961621,121.503243,39.198017,10.0,1583370271,1583368617,1583372700,2100076353690928853,121.49871399999999,39.206651,1680.0,1583370566,1583368617,1583372700,10478035,1,6,2,5.669251368916396,9,20200305
2100076405745518270,DELIVERY,121.528908,39.276996000000004,2100076416410748152,121.52885900000001,39.276883000000005,1249.0,1583401089,1583401632,1583402589,0,0.0,0.0,0.0,0,0,0,10487413,1,0,2,6.429235305847807,6,20200305
2100076356560324153,DELIVERY,121.507574,39.181199,2100076355498575312,121.517126,39.16943,339.0,1583372594,1583370707,1583374500,2100076355389195535,121.524584,39.157251,1879.0,1583372868,1583372515,1583373600,10492242,1,1,3,5.6094835549691,10,20200305
2100076373973566954,PICKUP,121.55755400000001,39.171032000000004,2100076374118073834,121.55228899999999,39.172781,1.0,1583379956,1583379740,1583381059,2100076371175441689,121.54509399999999,39.185891,2295.0,1583380371,1583379712,1583380908,10499607,1,2,2,5.517597589681407,10,20200305
2100076383040177862,PICKUP,121.621241,39.133963,2100076380320433862,121.61231399999998,39.141275,1.0,1583381738,1583382114,1583383369,2100076383040177862,121.609424,39.140081,560.0,1583381841,1583382334,1583383588,10515576,1,1,1,5.425513076656442,5,20200305
2100076413587489957,DELIVERY,121.611116,39.133356,2100076415064639140,121.616969,39.147789,218.0,1583401650,1583401443,1583403014,0,0.0,0.0,0.0,0,0,0,10515576,5,0,1,5.425513076656442,5,20200305
2100076427829609975,PICKUP,121.626774,39.134212,2100076430604076535,121.61803400000001,39.133931,1.0,1583407414,1583407952,1583409932,2100076427829609975,121.61168400000001,39.129651,1521.0,1583407694,1583407417,1583408377,10515576,7,2,1,5.425513076656442,5,20200305
2100076412940453615,PICKUP,121.46786399999999,39.078564,2100076414487103215,121.470913,39.078027,1.0,1583400415,1583400591,1583401730,2100076412940453615,121.46426399999999,39.079451,775.0,1583400562,1583399666,1583401392,10518924,5,1,2,5.250536813285327,7,20200305
2100076376837424830,DELIVERY,121.506836,39.078644,2100076374739617470,121.502032,39.088313,2025.0,1583380527,1583380607,1583381686,0,0.0,0.0,0.0,0,0,0,10525316,1,0,3,6.005708326567304,5,20200305
2100076428365760296,DELIVERY,121.621851,39.191390999999996,2100076427917394945,121.61613899999999,39.189642,2470.0,1583408025,1583405202,1583414382,0,0.0,0.0,0.0,0,0,0,10527162,1,0,2,5.569709312816193,8,20200305
2100076378633241615,PICKUP,121.431256,39.04043,2100076381167552183,121.42393700000001,39.069376,56.0,1583382217,1583382123,1583383073,2100076378633241615,121.427304,39.066521,1196.0,1583382436,1583382326,1583383886,10531988,1,1,3,5.210634061523715,7,20200305
2100076418281539377,PICKUP,121.423973,39.060866,2100076423690421374,121.402456,39.053723,1050.0,1583404316,1583404384,1583405760,2100076418281539377,121.439604,39.052881,4943.0,1583405063,1583403471,1583405990,10531988,5,2,3,5.210634061523715,7,20200305
2100076372033210155,PICKUP,121.523197,39.195315,2100076385606272282,121.52375900000001,39.184892,17.0,1583383089,1583382975,1583384706,2100076372033210155,121.534624,39.179801,1459.0,1583383381,1583380403,1583384400,10534600,1,2,2,4.929371863318805,8,20200305
2100076395779982861,DELIVERY,121.570875,39.132936,2100076394392782484,121.569232,39.132153,1997.0,1583389599,1583388657,1583390700,0,0.0,0.0,0.0,0,0,0,10542153,1,0,3,5.539527546620178,5,20200305
2100076401207903777,PICKUP,121.419101,39.260802000000005,2100076400590423192,121.415025,39.261668,669.0,1583393546,1583393785,1583395885,2100076401207903777,121.423474,39.269601,2137.0,1583393805,1583393449,1583394573,10545647,1,1,2,5.664492671613318,10,20200305
2100076418666530650,PICKUP,121.41651100000001,39.260402,2100076419380545043,121.41438600000001,39.270883000000005,18.0,1583402748,1583402766,1583404985,2100076418666530650,121.430334,39.266211,2723.0,1583403225,1583403042,1583404601,10545647,3,1,2,5.664492671613318,10,20200305
2100076395846403202,PICKUP,121.53537299999999,39.157309999999995,2100076396775179968,121.53025600000001,39.159447,94.0,1583388698,1583388722,1583389982,2100076396489442434,121.510714,39.158341,1797.0,1583389019,1583388703,1583389962,10548486,1,2,3,5.303196360118321,9,20200305
2100076372964378237,PICKUP,121.479024,39.199822999999995,2100076369833658201,121.47418200000001,39.199306,164.0,1583379275,1583379208,1583381186,2100076372964378237,121.465204,39.203540999999994,1334.0,1583379491,1583379710,1583381029,10566682,1,1,3,5.4036353443621215,9,20200305
2100076383035262686,PICKUP,121.41788100000001,39.21005,2100076385010517589,121.418792,39.19935,202.0,1583382501,1583382834,1583383973,2100076383035262686,121.422454,39.199591,540.0,1583382560,1583382320,1583383520,10573369,1,2,2,5.727616162702339,3,20200305
2100076358990071004,PICKUP,121.55253,39.185263,2100076371390629084,121.555195,39.176571,1.0,1583379317,1583379636,1583380954,2100076358990071004,121.56191399999999,39.178881,1025.0,1583379490,1583375683,1583380800,10574465,1,2,2,5.914955577494495,6,20200305
2100076375033742923,DELIVERY,121.545874,39.218634,2100076381812917975,121.522547,39.209804,646.0,1583381482,1583382312,1583383630,2100076374936880460,121.521084,39.210071,718.0,1583381494,1583380436,1583381993,10576831,1,1,3,5.895571639782678,11,20200305
2100076363621140033,PICKUP,121.546144,39.083675,2100076366502725543,121.548454,39.083331,304.0,1583379391,1583378676,1583380415,2100076363928569795,121.58046399999999,39.087481,3829.0,1583380002,1583378245,1583380305,10579286,1,2,3,5.772974752110867,7,20200305
2100076383320901521,PICKUP,121.784631,39.109573,2100076381627319927,121.778894,39.097951,740.0,1583381855,1583382288,1583383365,2100076373552563297,121.786404,39.099111,1566.0,1583381995,1583380356,1583383500,10584671,1,2,1,5.929894961128452,3,20200305
2100076384967787564,DELIVERY,121.428629,39.196391999999996,2100076383726864276,121.428524,39.196341,778.0,1583382400,1583382453,1583383709,2100076383618204766,121.41946399999999,39.190581,888.0,1583382422,1583382320,1583383640,10591853,1,1,3,5.1902854836908,9,20200305
2100076364759009178,DELIVERY,121.37786899999999,39.11947,2100076367130232388,121.3511,39.121939000000005,1154.0,1583378270,1583378555,1583380110,0,0.0,0.0,0.0,0,0,0,10593238,1,0,2,5.910619668225852,6,20200305
2100076425793046309,DELIVERY,121.37300800000001,39.138114,2100076427804312782,121.34024199999999,39.123676,92.0,1583407079,1583407371,1583409209,0,0.0,0.0,0.0,0,0,0,10593238,5,0,2,5.910619668225852,6,20200305
2100076373014054903,PICKUP,121.406352,39.365008,2100076374826189944,121.398494,39.369946999999996,1692.0,1583380580,1583380838,1583382876,2100076373014054903,121.383604,39.383571,3955.0,1583380951,1583379707,1583381806,10604965,1,2,3,6.0862881420898525,8,20200305
2100076378568459265,PICKUP,121.764619,39.346329,2100076379165230839,121.76493899999998,39.346174,177.0,1583381623,1583381417,1583382794,2100076379001587319,121.77953400000001,39.346011,1863.0,1583381874,1583381522,1583382943,10617582,1,2,3,6.7055212188384745,7,20200305
2100076366874216377,PICKUP,121.42918300000001,39.195847,2100076369913939382,121.418764,39.193891,261.0,1583379395,1583378677,1583380775,2100076366874216377,121.420644,39.202031,1072.0,1583379582,1583379507,1583380466,10619176,1,1,2,4.335923067434932,9,20200305
2100076386318910781,PICKUP,121.452049,39.220065000000005,2100076386601305399,121.452423,39.210229,1192.0,1583383265,1583383351,1583386051,2100076386318910781,121.45219399999999,39.209811,1248.0,1583383275,1583382549,1583384291,10626566,1,2,3,5.459193826797248,10,20200305
2100076362071574152,DELIVERY,121.58258700000002,39.140254999999996,2100076362808427988,121.58999399999999,39.139901,694.0,1583376906,1583377520,1583378659,2100076361458714248,121.591834,39.139881,640.0,1583376895,1583379563,1583384956,10627115,1,1,3,5.335917790933257,9,20200305
2100076416041944233,PICKUP,121.604417,39.129121000000005,2100076419057058985,121.59565400000001,39.13694,1.0,1583402444,1583401982,1583403960,2100076416041944233,121.58091399999999,39.149991,2829.0,1583402974,1583401629,1583404140,10627115,3,1,3,5.335917790933257,9,20200305
