courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
100147671,0,2100076455540098200,121.428163,39.19607,PICKUP,1583463963
100240426,2,2100076507095336183,121.445372,38.948742,PICKUP,1583486731
101166018,0,2100076457698624920,121.484462,39.068871,PICKUP,1583463660
101266154,2,2100076504967644597,121.374347,39.135526,PICKUP,1583484577
101915922,4,2100076494224590163,121.688308,39.284254,PICKUP,1583478527
101915922,6,2100076517690148610,121.705688,39.272768,PICKUP,1583491050
102039482,0,2100076470032926399,121.576503,39.151467,PICKUP,1583467221
102358466,0,2100076444143814251,121.520128,39.071725,PICKUP,1583455128
102358466,6,2100076493434356751,121.541775,39.065039,PICKUP,1583476593
102358466,10,2100076516520527693,121.541605,39.065752,PICKUP,1583490492
102449370,2,2100076483043526565,121.669427,39.228651,PICKUP,1583470982
102505842,0,2100076511318672844,121.616632,39.182374,PICKUP,1583488231
103216506,0,2100076489750185497,121.615982,39.116154,PICKUP,1583476019
103404602,0,2100076457465611922,121.360732,39.132513,PICKUP,1583463997
103441042,0,2100076465307026806,121.404102,39.04923,PICKUP,1583466431
103493258,0,2100076458841769395,121.467433,39.085073,PICKUP,1583464717
103738138,0,2100076470262760947,121.587204,39.166199,PICKUP,1583467383
104673194,0,2100076493684966494,121.537321,39.214272,PICKUP,1583478943
104989810,2,2100076515272590884,121.797476,39.113805,PICKUP,1583490520
104989810,4,2100076534007695004,121.789127,39.125969,PICKUP,1583501156
105898418,4,2100076515407660462,121.504494,39.200765,PICKUP,1583489541
106539714,0,2100076467278546418,121.527611,39.276915,PICKUP,1583466182
107080018,0,2100076458893215722,121.532461,39.107059,PICKUP,1583465242
107699026,2,2100076532674102856,121.472129,39.19935,PICKUP,1583500208
108061506,2,2100076500792805188,121.434496,39.299248,PICKUP,1583483014
110042570,0,2100076465695196277,121.579195,39.135911,PICKUP,1583465888
110105858,2,2100076497789159046,121.526546,39.128422,PICKUP,1583480261
110105858,4,2100076512540624149,121.526038,39.132741,PICKUP,1583488771
110842146,4,2100076503838852119,121.560832,39.190117,PICKUP,1583486127
112516818,2,2100076509667624653,121.556851,39.026132,PICKUP,1583487309
112525786,0,2100076464088515620,121.57988,39.142203,PICKUP,1583467357
112905898,2,2100076489959933614,121.367582,39.135336,PICKUP,1583475145
112906890,0,2100076505793692680,121.800367,39.131575,PICKUP,1583486502
113067034,4,2100076481158219501,121.712609,39.143121,PICKUP,1583471070
114244561,0,2100076447070619639,121.386484,39.304917,PICKUP,1583459159
114716833,4,2100076525522978065,121.530182,39.222453,PICKUP,1583493025
115598089,0,2100076457297348468,121.452424,39.127939,PICKUP,1583465557
115749225,6,2100076509122036751,121.541357,39.06411,PICKUP,1583488265
115753185,0,2100076454472221981,121.517501,39.346539,PICKUP,1583462660
116034321,0,2100076453039998655,121.574623,39.099333,PICKUP,1583463333
116050601,2,2100076522280420359,121.564008,39.141863,PICKUP,1583491735
116119961,0,2100076459841946641,121.484267,39.063917,PICKUP,1583464638
116737865,6,2100076508277146885,121.55214,39.064626,PICKUP,1583486833
117010761,2,2100076525829817641,121.622646,39.065965,PICKUP,1583495733
117015105,0,2100076471618766408,121.488844,39.198957,PICKUP,1583467379
117024145,6,2100076509194028792,121.483049,39.049617,PICKUP,1583487043
117025081,6,2100076525714736266,121.455266,39.085531,PICKUP,1583494176
117026449,2,2100076498358830289,121.580819,39.101154,PICKUP,1583481445
117068537,4,2100076506734593393,121.960975,39.591951,PICKUP,1583487119
117074225,2,2100076510043015146,121.661414,39.165157,PICKUP,1583488168
117160881,4,2100076508872344995,121.534454,39.084862,PICKUP,1583488150
117208745,2,2100076475363689863,121.763083,39.111274,PICKUP,1583469328
117451033,2,2100076499726927147,121.466843,39.094981,PICKUP,1583481990
117528729,0,2100076463755626195,121.546777,39.207957,PICKUP,1583466966
118266025,6,2100076513336264527,121.690672,39.126319,PICKUP,1583488962
118644385,0,2100076445756556334,122.22048,39.363732,PICKUP,1583456046
118667561,4,2100076493726221392,121.774022,39.093326,PICKUP,1583476953
118673761,4,2100076491613275333,121.776962,39.091403,PICKUP,1583476012
118774137,2,2100076480007767679,121.432614,39.250209,PICKUP,1583469756
118781361,4,2100076501308834957,121.467686,39.298348,PICKUP,1583482505
118787177,0,2100076449411893209,121.516391,39.031313,PICKUP,1583463814
118789185,0,2100076446587618834,121.471768,39.141737,PICKUP,1583454715
118789185,2,2100076488502445577,121.487366,39.129464,PICKUP,1583473519
118790761,0,2100076466848466609,121.523768,39.221765,PICKUP,1583465832
118792841,2,2100076506296977406,121.519212,39.223252,PICKUP,1583485373
118795745,0,2100076510301947357,121.495069,39.143858,PICKUP,1583487704
118808241,6,2100076515761226878,121.48743,39.062527,PICKUP,1583490104
118819825,2,2100076527619507720,121.575815,39.219228,PICKUP,1583494647
118918985,0,2100076449136968940,121.958887,39.593123,PICKUP,1583460653
118970329,0,2100076460725143199,122.238406,39.366452,PICKUP,1583465041
120448506,0,2100076480955811121,121.581796,39.210889,PICKUP,1583469761
121572297,4,2100076531561465317,121.745101,39.11011,PICKUP,1583498422
121657113,0,2100076451735504231,121.476131,39.068155,PICKUP,1583461810
122060865,2,2100076489450260018,121.669472,39.171213,PICKUP,1583476217
122079457,0,2100076469318485433,121.368122,39.10741,PICKUP,1583466511
122726849,0,2100076466336106420,121.552114,39.083878,PICKUP,1583466954
122904977,4,2100076535765436020,121.6467,39.126142,PICKUP,1583502448
122942881,0,2100076455011485260,121.630695,39.139499,PICKUP,1583462942
123321857,2,2100076520234190812,121.455772,39.115624,PICKUP,1583491991
123497569,0,2100076461415138508,121.436038,39.183243,PICKUP,1583464956
124686817,4,2100076510654727837,121.571022,39.176494,PICKUP,1583487828
10012191,0,2100076471646848007,121.521817,39.206101,PICKUP,1583468114
10021791,4,2100076503880566319,121.444956,39.208984,PICKUP,1583484024
10038661,2,2100076486734119947,121.389335,39.246783,PICKUP,1583473937
10039046,2,2100076464123709152,121.425201,39.252415,PICKUP,1583466075
10063192,0,2100076459225974399,121.483809,39.06721,PICKUP,1583465753
10083928,0,2100076443507492413,121.61617,39.230683,PICKUP,1583452285
10120267,4,2100076500133217872,121.428743,39.198635,PICKUP,1583483439
10127695,0,2100076456532673576,121.586279,39.128008,PICKUP,1583464423
10194640,0,2100076482335442746,121.416235,39.192728,PICKUP,1583470646
10208063,0,2100076487230457607,121.474864,39.033862,PICKUP,1583473110
10232315,0,2100076470879323871,121.428697,39.193549,PICKUP,1583467042
10239433,0,2100076456432600067,121.444467,38.971645,PICKUP,1583464138
10249075,4,2100076510307157626,121.575151,39.103737,PICKUP,1583488412
10258665,4,2100076509083567928,121.48449,39.224202,PICKUP,1583488648
10282591,0,2100076460043240681,121.522051,39.216577,PICKUP,1583465819
10294613,2,2100076462843070417,121.41977,39.187184,PICKUP,1583467029
10295716,0,2100076461720503892,121.466104,39.20677,PICKUP,1583465577
10295716,2,2100076512284214609,121.446025,39.212144,PICKUP,1583489466
10303432,2,2100076522536208117,121.438503,39.187961,PICKUP,1583493230
10312874,0,2100076454633244562,121.484712,39.164423,PICKUP,1583464119
10319201,0,2100076456710309615,121.759157,39.105568,PICKUP,1583463523
10319692,0,2100076460799886615,121.314685,39.160476,PICKUP,1583465830
10322363,6,2100076500628571809,121.557419,39.178752,PICKUP,1583484386
10322363,8,2100076504021763745,121.544512,39.177328,PICKUP,1583492104
10363032,2,2100076450583217238,121.520546,39.1898,PICKUP,1583460625
10364589,0,2100076445157328890,121.580953,39.097288,PICKUP,1583457570
10392466,0,2100076444548105702,121.484848,39.164811,PICKUP,1583455078
10392466,2,2100076449317750246,121.483972,39.164902,PICKUP,1583458471
10416024,2,2100076457230698057,121.46574,39.216995,PICKUP,1583465195
10417888,4,2100076471035889608,121.485552,39.161829,PICKUP,1583468419
10417888,6,2100076488635254335,121.484517,39.164946,PICKUP,1583474803
10438747,0,2100076464810526192,121.436135,39.183271,PICKUP,1583466190
10459881,4,2100076520823916117,121.745213,39.122568,PICKUP,1583491925
10476665,0,2100076444037875381,121.748569,39.100148,PICKUP,1583454572
10488513,10,2100076526015186162,121.455778,39.10838,PICKUP,1583494748
10492242,0,2100076446043407451,121.504291,39.174807,PICKUP,1583455741
10507382,0,2100076466137794220,121.357651,39.433899,PICKUP,1583467303
10525316,0,2100076446537287358,121.520385,39.068639,PICKUP,1583454156
10572923,4,2100076495068759930,121.532067,39.11582,PICKUP,1583478622
10583026,0,2100076472790845032,121.292857,39.021934,PICKUP,1583467265
10591853,2,2100076460051694873,121.428509,39.19629,PICKUP,1583464957
10591853,4,2100076510133520186,121.428432,39.196043,PICKUP,1583487459
10593238,0,2100076446892492462,121.372841,39.135378,PICKUP,1583456142
10604965,0,2100076471656056039,121.406487,39.36522,PICKUP,1583467896
10633991,0,2100076471891134043,121.417114,39.185172,PICKUP,1583467681
10636336,0,2100076465908418272,121.424537,39.25278,PICKUP,1583465808
10638398,2,2100076456725742776,121.616174,39.156644,PICKUP,1583463695
10642486,2,2100076465223370417,121.454698,39.257165,PICKUP,1583466264
10667763,2,2100076492191007910,121.465501,39.095248,PICKUP,1583491607
10670465,0,2100076460990924199,121.486185,39.117349,PICKUP,1583465806
10690649,0,2100076477565142484,121.527548,39.133487,PICKUP,1583469584
10742004,0,2100076469933376602,121.487677,39.120613,PICKUP,1583467458
10762615,0,2100076467489703693,121.591623,39.146116,PICKUP,1583467401
10762615,2,2100076484768401247,121.591249,39.145443,PICKUP,1583472346
10767994,2,2100076508511896900,121.401344,39.176431,PICKUP,1583487367
10768209,0,2100076453598233831,121.406199,39.364718,PICKUP,1583462738
10770945,0,2100076460804178988,121.418977,39.198984,PICKUP,1583465573
10779201,2,2100076509323035918,121.595235,39.21591,PICKUP,1583488354
10783757,0,2100076450377991630,121.360106,39.097094,PICKUP,1583461655
10783757,4,2100076505073256252,121.36834,39.107327,PICKUP,1583485731
10803667,4,2100076518606505264,121.491766,39.096609,PICKUP,1583491091
10816376,0,2100076467689391955,121.418692,39.199924,PICKUP,1583466910
10840157,2,2100076459659724412,121.428111,39.197217,PICKUP,1583464566
100122337,0,2100076455181616167,121.59373,39.20398,PICKUP,1583466780
100177162,6,2100076522679043713,121.616646,39.11043,PICKUP,1583493120
100681730,0,2100076463963800984,121.591005,39.135988,PICKUP,1583465653
101269810,6,2100076509076883452,121.54105,39.115321,PICKUP,1583487975
101419538,2,2100076474176144400,121.597895,39.143489,PICKUP,1583469084
101992442,0,2100076474464765164,121.48277,39.129536,PICKUP,1583468433
102106834,0,2100076477549937848,121.533029,39.187066,PICKUP,1583469305
102106834,4,2100076503845405863,121.499446,39.168731,PICKUP,1583485331
102246634,0,2100076473683347044,121.353023,39.429938,PICKUP,1583468956
102358466,4,2100076467650626745,121.540123,39.067555,PICKUP,1583466945
102688330,0,2100076475333871128,121.452296,39.185755,PICKUP,1583469002
102748698,0,2100076482681636173,121.575686,39.131278,PICKUP,1583470861
102748698,4,2100076525530842772,121.566698,39.131512,PICKUP,1583494145
102938282,4,2100076495804040679,121.446834,39.297431,PICKUP,1583479656
103006362,0,2100076445207627254,121.499276,39.16882,PICKUP,1583456547
103191818,0,2100076477903472510,121.527198,39.264012,PICKUP,1583468938
103191818,2,2100076494346257925,121.532352,39.250793,PICKUP,1583480764
103401674,2,2100076489367717843,121.606627,39.11801,PICKUP,1583475568
103645298,0,2100076465644603231,121.602555,39.137425,PICKUP,1583466125
103679442,4,2100076509064627637,121.484408,39.164537,PICKUP,1583488340
104583538,0,2100076444127889233,121.485249,39.164467,PICKUP,1583454159
104838370,0,2100076452229907942,121.48375,39.165334,PICKUP,1583461888
104838370,2,2100076462872822884,121.485441,39.164172,PICKUP,1583466327
104838370,4,2100076477499082214,121.48448,39.165148,PICKUP,1583468656
105226074,0,2100076452811113671,121.471587,39.194378,PICKUP,1583462032
105226074,2,2100076502997697881,121.472258,39.199362,PICKUP,1583485027
105233010,0,2100076445217752955,121.530482,39.144677,PICKUP,1583457002
105514250,2,2100076467639649870,121.696184,39.13862,PICKUP,1583466665
106246218,6,2100076522367714681,121.661871,39.303436,PICKUP,1583492516
106277138,0,2100076470339568957,121.612169,39.189146,PICKUP,1583468501
106359962,0,2100076445068560096,121.422739,39.253674,PICKUP,1583455622
106568746,0,2100076476344468970,121.666671,39.133466,PICKUP,1583469015
106581010,0,2100076459800430191,121.619639,39.133886,PICKUP,1583464786
106834122,0,2100076480114001115,121.556623,39.111362,PICKUP,1583470735
106834122,4,2100076531092588144,121.568923,39.110104,PICKUP,1583496639
107080018,4,2100076534726690145,121.500613,39.114857,PICKUP,1583499929
107736970,0,2100076456671053353,121.536787,39.105918,PICKUP,1583464982
108061506,0,2100076445588522358,121.446257,39.297666,PICKUP,1583460595
109767250,0,2100076458097018641,121.527694,39.069423,PICKUP,1583465782
109772898,0,2100076458588603919,121.516473,39.169295,PICKUP,1583464430
110624410,0,2100076463343339410,121.467019,39.075482,PICKUP,1583465986
110842146,2,2100076474872792663,121.561997,39.179641,PICKUP,1583469967
110846282,0,2100076456319845692,121.453597,39.207706,PICKUP,1583464288
110962402,0,2100076456637269493,121.465298,39.159259,PICKUP,1583464487
111025498,0,2100076464677258260,121.600641,39.187968,PICKUP,1583466574
111269722,0,2100076465149510734,121.449754,39.194329,PICKUP,1583466996
111356426,2,2100076512109134992,121.766958,39.13176,PICKUP,1583489070
111618922,2,2100076461971145789,121.524264,39.179489,PICKUP,1583464753
111811122,4,2100076503825253786,121.603157,39.19041,PICKUP,1583485395
112607178,0,2100076468756382930,121.769834,39.352753,PICKUP,1583467610
112665362,2,2100076480872252902,121.396003,39.174815,PICKUP,1583471977
112996714,4,2100076483077801935,121.377328,39.146823,PICKUP,1583471936
113022562,2,2100076451824404139,121.675513,39.134321,PICKUP,1583460983
113078386,0,2100076463436531271,121.525174,39.132843,PICKUP,1583465812
113152290,2,2100076469457224886,121.481623,39.11976,PICKUP,1583467812
113396953,0,2100076472998102997,121.587526,39.08278,PICKUP,1583467696
113601193,2,2100076475289896256,121.418919,39.196979,PICKUP,1583468521
113666801,0,2100076469147010711,121.470599,39.175888,PICKUP,1583466780
113736177,6,2100076527847769367,121.566466,39.15193,PICKUP,1583494922
113793937,0,2100076463342520140,121.655771,39.252888,PICKUP,1583466106
113980657,0,2100076472286578591,121.627526,39.164762,PICKUP,1583469126
114454825,0,2100076459950245602,121.537213,39.020432,PICKUP,1583465100
114464161,0,2100076444502132612,121.434497,39.118457,PICKUP,1583454982
115073537,0,2100076497966335175,121.255124,38.947681,PICKUP,1583481909
115365817,2,2100076509889922237,121.743744,39.248107,PICKUP,1583488427
115598089,4,2100076529191749074,121.455838,39.120443,PICKUP,1583495590
115749225,8,2100076530438898878,121.541589,39.060467,PICKUP,1583496060
116034321,2,2100076476919252980,121.58539,39.086552,PICKUP,1583469199
116133289,2,2100076462229947561,121.471147,39.162374,PICKUP,1583465540
116288617,0,2100076458951738665,121.618495,39.085438,PICKUP,1583465613
116479041,0,2100076456999650347,121.465389,39.1592,PICKUP,1583465182
116581473,0,2100076467585975523,121.435219,38.84838,PICKUP,1583467278
116737865,0,2100076448301844352,121.560187,39.060814,PICKUP,1583458473
116989929,0,2100076452032283803,121.759805,39.123594,PICKUP,1583462338
117010921,0,2100076471279715771,121.439291,39.100155,PICKUP,1583467618
117026449,0,2100076467477874676,121.578403,39.093798,PICKUP,1583466650
117054313,0,2100076464772449324,121.427015,39.196168,PICKUP,1583466442
117054417,0,2100076431824880942,121.447414,39.095064,PICKUP,1583457636
117065769,2,2100076525976650933,121.590622,39.134809,PICKUP,1583495198
117106585,0,2100076459532027822,121.418935,39.197952,PICKUP,1583465273
117108625,0,2100076466582291925,121.41995,39.191655,PICKUP,1583466947
117108873,2,2100076468865500624,121.523274,39.133342,PICKUP,1583467409
117113497,0,2100076419645704111,121.412481,39.255304,PICKUP,1583455235
117160881,2,2100076495386084680,121.53657,39.083693,PICKUP,1583478781
117164105,0,2100076449407928170,121.534691,39.0603,PICKUP,1583461799
117208745,0,2100076450744665573,121.756262,39.110534,PICKUP,1583461648
117464353,2,2100076469652850119,121.619442,39.031409,PICKUP,1583467479
117672177,0,2100076465930306903,121.434216,39.18434,PICKUP,1583466461
117779017,0,2100076456462910937,121.36633,39.125474,PICKUP,1583464264
117916001,6,2100076517036951242,121.408195,39.189984,PICKUP,1583490010
118322641,2,2100076473617483058,121.433125,38.903467,PICKUP,1583468412
118322689,2,2100076491596924152,121.436087,38.905826,PICKUP,1583476407
118427817,2,2100076476729951370,121.537469,39.201381,PICKUP,1583469113
118644385,2,2100076472785471357,122.224786,39.361902,PICKUP,1583467327
118661681,0,2100076455462634507,121.586532,39.111566,PICKUP,1583463578
118673761,8,2100076524309611533,121.794155,39.090159,PICKUP,1583493388
118699633,4,2100076498904384540,121.490519,39.186235,PICKUP,1583483256
118770561,0,2100076446311908508,121.467613,39.298317,PICKUP,1583462829
118770561,2,2100076469885404763,121.488593,39.299909,PICKUP,1583467400
118771169,0,2100076482165867676,121.47118,39.299859,PICKUP,1583471328
118781361,6,2100076524396283422,121.457634,39.298415,PICKUP,1583493666
118782929,0,2100076474223888023,121.585003,39.188765,PICKUP,1583468631
118785289,0,2100076444987622563,121.44602,39.244629,PICKUP,1583454041
118787761,0,2100076475363591203,121.52808,39.258564,PICKUP,1583468520
118787945,2,2100076498071717124,121.463328,39.123298,PICKUP,1583480572
118789185,6,2100076510708991861,121.487366,39.129464,PICKUP,1583489111
118789345,2,2100076468028376663,121.548046,39.194566,PICKUP,1583468483
118789929,2,2100076460532237795,121.487491,39.124775,PICKUP,1583465596
118793961,0,2100076469998061223,121.558435,39.173966,PICKUP,1583466987
118798041,4,2100076493184828897,121.482253,39.142372,PICKUP,1583477405
118798201,2,2100076499246843765,121.487325,39.140353,PICKUP,1583483525
118798641,2,2100076466646714366,121.454365,39.146297,PICKUP,1583466089
118800217,0,2100076459569776074,121.529429,39.254309,PICKUP,1583465666
118800217,6,2100076526435305052,121.539073,39.255164,PICKUP,1583494953
118800337,0,2100076460362794556,121.520133,39.223171,PICKUP,1583465210
118800337,4,2100076524320753543,121.543314,39.206718,PICKUP,1583493278
118802473,8,2100076529336845660,121.52463,39.27248,PICKUP,1583497788
118804441,10,2100076526241122298,121.532912,39.250834,PICKUP,1583494381
118805049,0,2100076451876439463,121.476659,39.118533,PICKUP,1583464198
118805145,2,2100076510092461358,121.343031,39.171989,PICKUP,1583489297
118808025,0,2100076445815145568,121.470786,39.11923,PICKUP,1583456246
118808025,2,2100076488348731326,121.488903,39.12335,PICKUP,1583474381
118813289,0,2100076468764935525,121.48721,39.128733,PICKUP,1583467219
118814697,0,2100076468740425245,121.690592,39.126044,PICKUP,1583468055
118817865,0,2100076466611717265,121.42284,39.151644,PICKUP,1583468017
118818985,0,2100076446850156536,121.456762,39.304457,PICKUP,1583458494
118818985,8,2100076527344911966,121.469076,39.283211,PICKUP,1583495334
118841633,0,2100076451062711655,121.466334,39.060712,PICKUP,1583461861
118888121,0,2100076465050716052,121.520082,39.223183,PICKUP,1583465910
118894089,0,2100076444191164305,121.535479,39.155502,PICKUP,1583455892
118918985,6,2100076510831183216,121.959075,39.592538,PICKUP,1583487700
118970753,0,2100076447730566935,121.821862,39.067331,PICKUP,1583464224
118981753,0,2100076464817833224,121.707815,39.266732,PICKUP,1583466094
119069129,0,2100076448164415223,121.47948,39.072179,PICKUP,1583461602
119340785,2,2100076515709781069,121.599107,39.111261,PICKUP,1583490220
119594593,0,2100076449166624657,121.439554,39.100194,PICKUP,1583457366
119666745,4,2100076518530057430,121.586449,39.128249,PICKUP,1583491178
119684969,0,2100076468355597753,121.550146,39.198548,PICKUP,1583467951
119749201,2,2100076472743692219,121.484755,39.11726,PICKUP,1583468001
119749761,2,2100076512190662273,121.415442,39.270682,PICKUP,1583488777
120407090,0,2100076510104651359,121.431491,39.198684,PICKUP,1583487287
120550817,2,2100076478544480141,121.430455,39.194721,PICKUP,1583471190
120551017,4,2100076521530131773,121.426214,39.198883,PICKUP,1583492931
120625801,0,2100076456064452558,121.630698,39.134934,PICKUP,1583465190
121657113,2,2100076479769838609,121.478141,39.049411,PICKUP,1583470239
121658489,2,2100076519007388766,121.547546,39.207733,PICKUP,1583491237
121778417,4,2100076524942264288,121.457112,39.301721,PICKUP,1583493357
122060865,0,2100076474241615775,121.66048,39.170288,PICKUP,1583469089
122081305,2,2100076487136773774,121.655768,39.252844,PICKUP,1583474896
122093097,2,2100076460970772385,121.552262,39.159147,PICKUP,1583465605
122161113,0,2100076476095432118,121.495654,39.063358,PICKUP,1583469138
122775745,0,2100076477015361244,121.942758,39.596319,PICKUP,1583470507
122881657,0,2100076490767370049,121.713001,39.145334,PICKUP,1583477151
122904977,0,2100076470773974088,121.633092,39.134716,PICKUP,1583467392
122942881,2,2100076480308152250,121.632798,39.149206,PICKUP,1583470064
123307425,0,2100076447019369533,121.645445,39.035999,PICKUP,1583457645
123384985,0,2100076463962719257,121.487127,39.242465,PICKUP,1583466536
123397273,0,2100076461954892859,121.634176,39.141356,PICKUP,1583466163
123510313,0,2100076460949898513,121.746334,39.532336,PICKUP,1583465309
123563353,4,2100076505683527246,121.446116,39.258279,PICKUP,1583486250
123679329,0,2100076479530633162,121.569901,39.151716,PICKUP,1583470117
123948441,0,2100076448088819679,121.554601,39.051549,PICKUP,1583458999
124686817,2,2100076495181415806,121.573959,39.147984,PICKUP,1583480504
124973465,0,2100076467132598006,121.6557,39.252794,PICKUP,1583466803
125102361,0,2100076520910489501,121.680768,39.014074,PICKUP,1583494022
10012508,6,2100076532432504632,121.523935,39.297293,PICKUP,1583497895
10038661,0,2100076467254265755,121.423953,39.246169,PICKUP,1583467138
10038661,4,2100076512541803910,121.425497,39.248794,PICKUP,1583488350
10053442,2,2100076483677030027,121.465239,39.263913,PICKUP,1583472569
10063068,0,2100076463230780775,121.483703,39.067133,PICKUP,1583466786
10063068,2,2100076518677710264,121.472542,39.065955,PICKUP,1583490527
10067592,2,2100076511244977799,121.582523,39.210769,PICKUP,1583488137
10081729,2,2100076470027683088,121.529724,39.151308,PICKUP,1583468000
10102738,0,2100076462616216702,121.223539,39.129065,PICKUP,1583465802
10126649,4,2100076487789282742,121.687729,39.140773,PICKUP,1583474954
10126649,6,2100076505542559158,121.687463,39.140852,PICKUP,1583486496
10135747,0,2100076445890151890,121.516446,39.16481,PICKUP,1583461925
10181667,0,2100076460812502420,121.422939,39.151405,PICKUP,1583466070
10183602,0,2100076462410270427,121.776925,39.352317,PICKUP,1583465581
10185816,0,2100076457808300027,121.439523,39.100269,PICKUP,1583465833
10188077,4,2100076516109977048,121.540643,39.133463,PICKUP,1583490052
10190566,0,2100076449317520423,121.453752,39.010147,PICKUP,1583460154
10194307,0,2100076458108454027,121.594871,39.21577,PICKUP,1583464202
10194640,2,2100076516128982980,121.427757,39.195993,PICKUP,1583489838
10232315,2,2100076502692824700,121.428834,39.197715,PICKUP,1583485424
10232969,0,2100076471786801083,121.481673,39.119312,PICKUP,1583468035
10239433,2,2100076493368854371,121.438571,38.96883,PICKUP,1583478632
10258665,0,2100076462405289686,121.506823,39.218148,PICKUP,1583465583
10275639,0,2100076445634889523,121.405963,39.364775,PICKUP,1583458430
10277311,0,2100076466217584278,121.540013,39.201396,PICKUP,1583465985
10278503,2,2100076514403386440,121.626699,39.133867,PICKUP,1583488595
10289729,0,2100076461172918144,121.454324,39.108718,PICKUP,1583465562
10290949,0,2100076455269566355,121.420026,39.184667,PICKUP,1583464262
10304094,2,2100076464464888866,121.50523,39.18975,PICKUP,1583466706
10304094,6,2100076512047302553,121.505007,39.189565,PICKUP,1583488952
10319201,2,2100076483597272549,121.760825,39.111337,PICKUP,1583471204
10319692,4,2100076519250953298,121.308929,39.143835,PICKUP,1583491581
10322363,0,2100076448544523937,121.557306,39.178819,PICKUP,1583460563
10325553,2,2100076477039838227,121.461768,39.167526,PICKUP,1583468622
10329228,0,2100076467785925698,121.560389,39.189902,PICKUP,1583467633
10344320,2,2100076503530997173,121.487501,39.159891,PICKUP,1583485030
10354617,2,2100076464831726662,121.557419,39.178717,PICKUP,1583466022
10354617,6,2100076510830167246,121.555004,39.177763,PICKUP,1583487513
10361752,2,2100076467980404700,121.292006,39.143779,PICKUP,1583467025
10366255,0,2100076490589800123,121.476427,39.11263,PICKUP,1583475445
10370848,0,2100076460992202730,121.450687,39.245842,PICKUP,1583464803
10381846,2,2100076467304761130,121.224812,39.126162,PICKUP,1583467304
10392452,2,2100076476848538724,121.478768,39.168016,PICKUP,1583468556
10392452,4,2100076507274085951,121.484139,39.164584,PICKUP,1583486732
10392454,2,2100076452508370406,121.483934,39.164863,PICKUP,1583461189
10392454,4,2100076497317201382,121.484245,39.164639,PICKUP,1583480956
10392466,8,2100076494837450214,121.483885,39.164301,PICKUP,1583478009
10405101,0,2100076522243589244,121.261651,38.959532,PICKUP,1583492184
10413087,2,2100076498703419301,121.765422,39.123294,PICKUP,1583481307
10413087,6,2100076529046456016,121.756756,39.124768,PICKUP,1583497336
10417888,0,2100076446162912742,121.484495,39.165027,PICKUP,1583457225
